source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
FL0026673_F11	FL0026673_F11	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026673_F11	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026673_F11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026675_F12	FL0026675_F12	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026675_F12	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026675_F12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026679_F13	FL0026679_F13	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026679_F13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026679_F13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026681_F14	FL0026681_F14	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026681_F14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026681_F14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026683_F15	FL0026683_F15	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026683_F15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026683_F15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026685_F16	FL0026685_F16	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026685_F16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026685_F16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026687_F17	FL0026687_F17	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026687_F17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026687_F17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026689_F18	FL0026689_F18	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026689_F18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026689_F18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026693_F19	FL0026693_F19	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026693_F19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026693_F19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026695_F20	FL0026695_F20	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026695_F20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026695_F20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026697_21	FL0026697_21	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026697_21	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026697_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026699_22	FL0026699_22	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026699_22	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026699_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026701_F23	FL0026701_F23	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026701_F23	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026701_F23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026703_F24	FL0026703_F24	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026703_F24	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026703_F24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026707_F25	FL0026707_F25	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026707_F25	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026707_F25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026709_F26	FL0026709_F26	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026709_F26	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026709_F26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026711_F27	FL0026711_F27	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026711_F27	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026711_F27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026713_F28	FL0026713_F28	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026713_F28	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026713_F28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
FL0026715_F29	FL0026715_F29	Homo sapiens	not available	not applicable	not available	Multiomic_study_diet_study_focused_on_dietary_interventions	not available	not available	not available	not available	not available	not available	1	FL0026715_F29	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=isotope labeling;AC=PRIDE:0000310	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	not applicable	not available	1	1	FL0026715_F29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
