source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Escherichia coli	not available	not available	1	not available	Assay1	proteomic profiling by mass spectrometry	1	20210604_QExHFX2_RSLC3_DHSO_acidic-lib_sepgroups_rep3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Escherichia coli	not available	not available	1	not available	Assay2	proteomic profiling by mass spectrometry	1	20210409_QExHFX2_RSLC3_DSSO_enrichable-lib_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Escherichia coli	not available	not available	1	not available	Assay3	proteomic profiling by mass spectrometry	1	20210203_QExHFX3_RSLC10_DSSO_mainlib_1_5HEK_SEC_fraction_14.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Escherichia coli	not available	not available	2	not available	Assay4	proteomic profiling by mass spectrometry	1	20210315_QExHFX2_RSLC3__DSBU_mainlib_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Escherichia coli	not available	not available	2	not available	Assay5	proteomic profiling by mass spectrometry	1	20210412_QExHFX2_RSLC3_DSSO_enrichable-lib_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Escherichia coli	not available	not available	1	not available	Assay6	proteomic profiling by mass spectrometry	1	20210622_E0_LC3_DSSO_mainlib_FAIMS_CV60_r2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Escherichia coli	not available	not available	1	not available	Assay7	proteomic profiling by mass spectrometry	1	20210311_E2_RSLC2_DSSO_mainlib_FAIMS_100ng.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Escherichia coli	not available	not available	1	not available	Assay8	proteomic profiling by mass spectrometry	1	20220204_E2_RSLC2_Matzinger_MSgroup_VBCF_XLMS_p20220119_DSSO_mainlib_noFAIMS_400ng.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Escherichia coli	not available	not available	1	not available	Assay9	proteomic profiling by mass spectrometry	1	20210622_E0_LC3_DSSO_mainlib_FAIMS_CV45-55-65_r1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Escherichia coli	not available	not available	1	not available	Assay10	proteomic profiling by mass spectrometry	1	20210203_QExHFX3_RSLC10_DSSO_mainlib_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample11	Escherichia coli	not available	not available	1	not available	Assay11	proteomic profiling by mass spectrometry	1	20210509_QExHFX2_RSLC3_DSBSO_enrichable-lib_ctrl_1to10_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample12	Escherichia coli	not available	not available	1	not available	Assay12	proteomic profiling by mass spectrometry	1	20210311_E2_RSLC2_DSSO_mainlib_FAIMS_800ng.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample13	Escherichia coli	not available	not available	1	not available	Assay13	proteomic profiling by mass spectrometry	1	20210203_QExHFX3_RSLC10__DSSO_mainlib_1_5HEK_ctrl.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample14	Escherichia coli	not available	not available	1	not available	Assay14	proteomic profiling by mass spectrometry	1	20220215_Eclipse_LC6_PepMap50cm-cartridge_mainlib_DSSO_CV55_MS3_OT_001_20220215181437.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample15	Escherichia coli	not available	not available	1	not available	Assay15	proteomic profiling by mass spectrometry	1	20210203_QExHFX3_RSLC10_DSSO_mainlib_1_5HEK_SEC_fraction_13.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample16	Escherichia coli	not available	not available	2	not available	Assay16	proteomic profiling by mass spectrometry	1	20210319_QExHFX2_RSLC3__DSBU_mainlib_rep3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample17	Escherichia coli	not available	not available	2	not available	Assay17	proteomic profiling by mass spectrometry	1	20210630_QExHFX2_RSLC1_DSBSO_enrichable-lib_ctrl_1to10_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample18	Escherichia coli	not available	not available	1	not available	Assay18	proteomic profiling by mass spectrometry	1	20220215_Eclipse_LC6_PepMap50cm-cartridge_mainlib_DSSO_CV55_MS3_OT_002.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample19	Escherichia coli	not available	not available	1	not available	Assay19	proteomic profiling by mass spectrometry	1	20220204_E2_RSLC2_Matzinger_MSgroup_VBCF_XLMS_p20220119_DSSO_mainlib_noFAIMS_200ng.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample20	Escherichia coli	not available	not available	1	not available	Assay20	proteomic profiling by mass spectrometry	1	20210311_E2_RSLC2_DSSO_mainlib_FAIMS_50ng.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample21	Escherichia coli	not available	not available	1	not available	Assay21	proteomic profiling by mass spectrometry	1	20210622_E0_LC3_DSSO_mainlib_FAIMS_CV45-55-65_r2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=data-dependent acquisition;AC=MS:1003221	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
