source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	factor value[experiment type]
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_132_100ng_GHP_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_132_100ng_GHP_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_132_250ng_GHP_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_132_250ng_GHP_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_132_50ng_GHP_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_132_50ng_GHP_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_133_100ng_Manual_1	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_133_100ng_Manual_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_133_250ng_Manual_1	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_133_250ng_Manual_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_133_50ng_Manual_1	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_133_50ng_Manual_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_134_100ng_Manual_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_134_100ng_Manual_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_134_250ng_Manual_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_134_250ng_Manual_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_134_50ng_Manual_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_134_50ng_Manual_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_136_500ng_GF_1	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_136_500ng_GF_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_137_500ng_GF_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_137_500ng_GF_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_138_500ng_GHP_1	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_138_500ng_GHP_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_139_500ng_GHP_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_139_500ng_GHP_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_140_500ng_Manual_1	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_140_500ng_Manual_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_141_500ng_Manual_2	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_141_500ng_Manual_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_176_GHP_1_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_176_GHP_1_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_177_GHP_2_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_177_GHP_2_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_178_GHP_3_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_178_GHP_3_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_180_wwPTFE_02_1_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_180_wwPTFE_02_1_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_181_wwPTFE_02_2_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_181_wwPTFE_02_2_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_182_wwPTFE_02_3_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_182_wwPTFE_02_3_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_184_wwPTFE_045_1_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_184_wwPTFE_045_1_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_185_wwPTFE_045_2_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_185_wwPTFE_045_2_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_186_wwPTFE_045_3_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_186_wwPTFE_045_3_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_188_GF_1_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_188_GF_1_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_189_GF_2_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_189_GF_2_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
BSA_HT_optimization	Bos taurus	not applicable	not applicable	not available	not available	1	fabianf_O1907_190_GF_3_500	proteomic profiling by mass spectrometry	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_O1907_190_GF_3_500.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	HT_sample_prep_optimization
