source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
F475992.dat	F475992.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F475992.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F475992.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F475993.dat	F475993.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F475993.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F475993.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F475994.dat	F475994.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F475994.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F475994.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F475995.dat	F475995.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F475995.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F475995.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F475996.dat	F475996.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F475996.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F475996.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F475997.dat	F475997.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F475997.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F475997.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F475999.dat	F475999.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F475999.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F475999.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F476000.dat	F476000.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F476000.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F476000.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F476001.dat	F476001.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F476001.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F476001.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F476002.dat	F476002.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F476002.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F476002.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F476003.dat	F476003.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F476003.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F476003.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F476005.dat	F476005.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F476005.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F476005.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F476006.dat	F476006.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F476006.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F476006.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F476008.dat	F476008.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F476008.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F476008.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
F476009.dat	F476009.dat	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	F476009.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	F476009.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12497_EndO_210412-E36	Q12497_EndO_210412-E36	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12497_EndO_210412-E36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12497_EndO_210412-E36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12499_EndO_210412-E38	Q12499_EndO_210412-E38	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12499_EndO_210412-E38	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12499_EndO_210412-E38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12500_EndO_210412-E39	Q12500_EndO_210412-E39	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12500_EndO_210412-E39	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12500_EndO_210412-E39.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12501_EndO_210412-E40	Q12501_EndO_210412-E40	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12501_EndO_210412-E40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12501_EndO_210412-E40.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12502_EndO_210412-E41	Q12502_EndO_210412-E41	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12502_EndO_210412-E41	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12502_EndO_210412-E41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12503_EndO_210412-E42	Q12503_EndO_210412-E42	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12503_EndO_210412-E42	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12503_EndO_210412-E42.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12504_EndO_210412-E43	Q12504_EndO_210412-E43	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12504_EndO_210412-E43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12504_EndO_210412-E43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12505_EndO_210412-E44	Q12505_EndO_210412-E44	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12505_EndO_210412-E44	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12505_EndO_210412-E44.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12506_EndO_210412-E45	Q12506_EndO_210412-E45	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12506_EndO_210412-E45	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12506_EndO_210412-E45.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12507_EndO_210412-E46	Q12507_EndO_210412-E46	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12507_EndO_210412-E46	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12507_EndO_210412-E46.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12508_EndO_210412-E47	Q12508_EndO_210412-E47	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12508_EndO_210412-E47	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12508_EndO_210412-E47.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12509_EndO_210412-E48	Q12509_EndO_210412-E48	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12509_EndO_210412-E48	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12509_EndO_210412-E48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12510_EndO_210412-E49	Q12510_EndO_210412-E49	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12510_EndO_210412-E49	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12510_EndO_210412-E49.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12511_EndO_210412-E50	Q12511_EndO_210412-E50	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12511_EndO_210412-E50	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12511_EndO_210412-E50.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Q12512_EndO_210412-E51	Q12512_EndO_210412-E51	Populus nigra x populus x canadensis	soil	not applicable	not available	Poplar_leaf_tandem_mass_spectrometry_analyses_in_response_to_a_contamination_gradient_of_phenanthrene	soil	soil	not available	not available	not available	not available	soil microbiome	1	Q12512_EndO_210412-E51	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	not available	1	1	Q12512_EndO_210412-E51.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
