source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[disease]	characteristics[material type]	characteristics[enrichment process]	characteristics[developmental stage]	characteristics[sex]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]
MouseLung-Z-T	mus musculus	lung	1	not available	tissue	Hydrophilic interaction chromatography (HILIC)	adult	male	MouseLung-Z-T-1.raw	proteomic profiling by mass spectrometry	1	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005555/MouseLung-Z-T-1.raw	v3.0.0	ms-proteomics v1.1.0	vertebrates v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	30 NCE	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=N-term;PP=Protein N-term	NT=Orbitrap;AC=MS:1000484
MouseLung-Z-T	mus musculus	lung	1	not available	tissue	Hydrophilic interaction chromatography (HILIC)	adult	male	MouseLung-Z-T-2.raw	proteomic profiling by mass spectrometry	2	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005555/MouseLung-Z-T-2.raw	v3.0.0	ms-proteomics v1.1.0	vertebrates v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	30 NCE	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=N-term;PP=Protein N-term	NT=Orbitrap;AC=MS:1000484
MouseLung-Z-T	mus musculus	lung	1	not available	tissue	Hydrophilic interaction chromatography (HILIC)	adult	male	MouseLung-Z-T-3.raw	proteomic profiling by mass spectrometry	3	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005555/MouseLung-Z-T-3.raw	v3.0.0	ms-proteomics v1.1.0	vertebrates v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	30 NCE	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=N-term;PP=Protein N-term	NT=Orbitrap;AC=MS:1000484
MouseLung-Z-T	mus musculus	lung	1	not available	tissue	Hydrophilic interaction chromatography (HILIC)	adult	male	MouseLung-Z-T-4.raw	proteomic profiling by mass spectrometry	4	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005555/MouseLung-Z-T-4.raw	v3.0.0	ms-proteomics v1.1.0	vertebrates v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	30 NCE	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=N-term;PP=Protein N-term	NT=Orbitrap;AC=MS:1000484
MouseLung-Z-T	mus musculus	lung	1	not available	tissue	Hydrophilic interaction chromatography (HILIC)	adult	male	MouseLung-Z-T-5.raw	proteomic profiling by mass spectrometry	5	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2017/10/PXD005555/MouseLung-Z-T-5.raw	v3.0.0	ms-proteomics v1.1.0	vertebrates v1.1.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	30 NCE	5 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=Carbamidomethyl;AC=UNIMOD:4;MT=fixed;TA=C;PP=Anywhere	NT=Oxidation;AC=UNIMOD:35;MT=variable;TA=M;PP=Anywhere	NT=Acetyl;AC=UNIMOD:1;MT=variable;TA=N-term;PP=Protein N-term	NT=Orbitrap;AC=MS:1000484
