source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
50964_Brodie_pool_18_2C_10_29_31_HFX_27May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2C_10_29_31_HFX_27May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2C_10_29_31_HFX_27May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2C_10_29_31_HFX_27May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2C_30_30_42_HFX_25May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2C_30_30_42_HFX_25May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2C_30_30_42_HFX_25May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2C_30_30_42_HFX_25May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2C_45_31_13_HFX_28May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2C_45_31_13_HFX_28May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2C_45_31_13_HFX_28May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2C_45_31_13_HFX_28May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2C_60_32_45_HFX_26May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2C_60_32_45_HFX_26May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2C_60_32_45_HFX_26May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2C_60_32_45_HFX_26May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2C_80_33_01_HFX_28May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2C_80_33_01_HFX_28May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2C_80_33_01_HFX_28May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2C_80_33_01_HFX_28May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2H_10_34_44_HFX_27May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2H_10_34_44_HFX_27May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2H_10_34_44_HFX_27May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2H_10_34_44_HFX_27May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2H_30_35_30_HFX_25May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2H_30_35_30_HFX_25May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2H_30_35_30_HFX_25May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2H_30_35_30_HFX_25May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2H_45_36_02_HFX_28May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2H_45_36_02_HFX_28May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2H_45_36_02_HFX_28May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2H_45_36_02_HFX_28May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2H_60_37_40_HFX_26May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2H_60_37_40_HFX_26May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2H_60_37_40_HFX_26May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2H_60_37_40_HFX_26May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_2H_80_38_23_HFX_28May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_2H_80_38_23_HFX_28May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_2H_80_38_23_HFX_28May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_2H_80_38_23_HFX_28May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3C_10_39_12_HFX_26May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3C_10_39_12_HFX_26May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3C_10_39_12_HFX_26May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3C_10_39_12_HFX_26May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3C_30_40_46_HFX_27May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3C_30_40_46_HFX_27May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3C_30_40_46_HFX_27May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3C_30_40_46_HFX_27May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3C_45_41_20_HFX_28May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3C_45_41_20_HFX_28May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3C_45_41_20_HFX_28May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3C_45_41_20_HFX_28May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3C_60_42_28_HFX_25May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3C_60_42_28_HFX_25May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3C_60_42_28_HFX_25May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3C_60_42_28_HFX_25May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3C_80_43_39_HFX_28May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3C_80_43_39_HFX_28May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3C_80_43_39_HFX_28May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3C_80_43_39_HFX_28May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3H_10_44_18_HFX_26May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3H_10_44_18_HFX_26May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3H_10_44_18_HFX_26May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3H_10_44_18_HFX_26May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3H_30_45_41_HFX_27May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3H_30_45_41_HFX_27May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3H_30_45_41_HFX_27May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3H_30_45_41_HFX_27May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3H_45_46_10_HFX_28May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3H_45_46_10_HFX_28May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3H_45_46_10_HFX_28May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3H_45_46_10_HFX_28May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3H_60_47_48_HFX_25May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3H_60_47_48_HFX_25May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3H_60_47_48_HFX_25May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3H_60_47_48_HFX_25May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
50964_Brodie_pool_18_3H_80_48_32_HFX_28May21_Wally_WBEH-20-08-04	50964_Brodie_pool_18_3H_80_48_32_HFX_28May21_Wally_WBEH-20-08-04	soil metagenome	soil	not applicable	not available	Soil_metaproteomes_from_long_term_soil_warming_experiments_in_Blodgett_Forest_CA	soil	soil	not available	not available	not available	not available	soil microbiome	1	50964_Brodie_pool_18_3H_80_48_32_HFX_28May21_Wally_WBEH-20-08-04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	50964_Brodie_pool_18_3H_80_48_32_HFX_28May21_Wally_WBEH-20-08-04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
