source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_BW25113_1	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_1	proteomic profiling by mass spectrometry	1	130402_05_Orbi1_SK_SER_pka1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_2	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_2	proteomic profiling by mass spectrometry	1	130329_07_Orbi1_SK_SER_F200_S1_P5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_3	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_3	proteomic profiling by mass spectrometry	1	130403_17_Orbi1_SK_SER_pka_arcA1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_4	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_4	proteomic profiling by mass spectrometry	1	130403_18_Orbi1_SK_SER_pka_arcA2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_5	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_5	proteomic profiling by mass spectrometry	1	130402_06_Orbi1_SK_SER_pka2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_6	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_6	proteomic profiling by mass spectrometry	1	130404_03_Orbi1_SK_SER_arcA1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_7	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_7	proteomic profiling by mass spectrometry	1	130402_07_Orbi1_SK_SER_pka3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_8	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_8	proteomic profiling by mass spectrometry	1	130404_05_Orbi1_SK_SER_arcA3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_9	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_9	proteomic profiling by mass spectrometry	1	130404_04_Orbi1_SK_SER_arcA2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_BW25113_10	Escherichia coli	not available	not available	1	not available	Ecoli_BW25113_10	proteomic profiling by mass spectrometry	1	130403_19_Orbi1_SK_SER_pka_arcA3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
