source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[disease]	characteristics[treatment]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[diet duration]	characteristics[diet]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[fractionation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[ms1 scan range]
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F11	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	11	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F12	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	12	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F13	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	13	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F14	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	14	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F15	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	15	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F16	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	16	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F17	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	17	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F18	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	18	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F19	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	19	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F20	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	20	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F21	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	21	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F22	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	22	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F23	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	23	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F24	proteomic profiling by mass spectrometry	1	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	24	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F1_20180607195316	proteomic profiling by mass spectrometry	2	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F1_20180607195316.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
HFD_mouse_plasma_library	Mus musculus	blood plasma	not applicable	1	not available	not available	not available	not available	not available	not available	not available	high fat diet	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F2_20180607205904	proteomic profiling by mass spectrometry	2	20180606_QE10_nLC13_LiNi_SA_NAFLDmouse_plasma_HFD_24F_F2_20180607205904.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	label free sample	2	NT=HCD;AC=MS:1000422	not available	not available	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=orbitrap;AC=MS:1000484	not available
