source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20240201_1100-noDIP_1	Staphylococcus aureus	not available	1	20240201_1100-noDIP_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_1100-noDIP_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_10842-plusDIP_1	Staphylococcus aureus	not available	1	20240201_10842-plusDIP_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_10842-plusDIP_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_10842-noDIP_2	Staphylococcus aureus	not available	1	20240201_10842-noDIP_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_10842-noDIP_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_10842-plusDIP_3	Staphylococcus aureus	not available	1	20240201_10842-plusDIP_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_10842-plusDIP_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_1100-noDIP_3	Staphylococcus aureus	not available	1	20240201_1100-noDIP_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_1100-noDIP_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_1100-noDIP_2	Staphylococcus aureus	not available	1	20240201_1100-noDIP_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_1100-noDIP_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_1100-plusDIP_1	Staphylococcus aureus	not available	1	20240201_1100-plusDIP_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_1100-plusDIP_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_10842-plusDIP_2	Staphylococcus aureus	not available	1	20240201_10842-plusDIP_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_10842-plusDIP_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_10842-noDIP_1	Staphylococcus aureus	not available	1	20240201_10842-noDIP_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_10842-noDIP_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
20240201_10842-noDIP_3	Staphylococcus aureus	not available	1	20240201_10842-noDIP_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	1	1	20240201_10842-noDIP_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
