source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
GEML02_Fr1	Brucella abortus	Cell culture	1	GEML02_Fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	GEML02_Fr1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
GEMS03_Fr4	Brucella abortus	Cell culture	1	GEMS03_Fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	GEMS03_Fr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
GEML01_Fr1	Brucella abortus	Cell culture	1	GEML01_Fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	GEML01_Fr1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
TSBL01_Fr4	Brucella abortus	Cell culture	1	TSBL01_Fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	TSBL01_Fr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
TSBS02_Fr4	Brucella abortus	Cell culture	1	TSBS02_Fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	TSBS02_Fr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
GEML03_Fr4	Brucella abortus	Cell culture	1	GEML03_Fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	GEML03_Fr4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
GEML01_Fr2	Brucella abortus	Cell culture	1	GEML01_Fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	GEML01_Fr2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
GEML01_Fr3	Brucella abortus	Cell culture	1	GEML01_Fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	GEML01_Fr3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
TSBL01_Fr2	Brucella abortus	Cell culture	1	TSBL01_Fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	TSBL01_Fr2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
GEML02_Fr3	Brucella abortus	Cell culture	1	GEML02_Fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	GEML02_Fr3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
