source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
FKL2209-S18-B-14_s021_L_20160406	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S18-B-14_s021_L_20160406	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S18-B-14_s021_L_20160406.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S19-B-20_s023_1_R	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S19-B-20_s023_1_R	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S19-B-20_s023_1_R.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2148-S02-A-001_R_Px	Homo sapiens	Tear	not available	not available	not available	1	FKL2148-S02-A-001_R_Px	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2148-S02-A-001_R_Px.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S11-B-55_s029_1_L	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S11-B-55_s029_1_L	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S11-B-55_s029_1_L.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S25-B-56_s029_1_R	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S25-B-56_s029_1_R	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S25-B-56_s029_1_R.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S14-B-73_s032_20151214_L	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S14-B-73_s032_20151214_L	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S14-B-73_s032_20151214_L.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S02-B-1_s001_20151207_L	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S02-B-1_s001_20151207_L	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S02-B-1_s001_20151207_L.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S12-B-61_s030_1_L	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S12-B-61_s030_1_L	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S12-B-61_s030_1_L.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S21-B-32_s025_1_R	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S21-B-32_s025_1_R	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S21-B-32_s025_1_R.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S17-B-8_s021_20151210_R	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S17-B-8_s021_20151210_R	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S17-B-8_s021_20151210_R.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
FKL2209-S22-B-38_s026_1_R	Homo sapiens	Tear	not available	not available	not available	1	FKL2209-S22-B-38_s026_1_R	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	FKL2209-S22-B-38_s026_1_R.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Tear
