source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20111208-58b_band6	20111208-58b_band6	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20111208-58b_band6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20111208-58b_band6.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20111209-58b_band7	20111209-58b_band7	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20111209-58b_band7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20111209-58b_band7.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20111209-58b_band9	20111209-58b_band9	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20111209-58b_band9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20111209-58b_band9.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201200201_96b58b_2	201200201_96b58b_2	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201200201_96b58b_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	201200201_96b58b_2.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201200201_96b58b_2_midmass	201200201_96b58b_2_midmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201200201_96b58b_2_midmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	201200201_96b58b_2_midmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201200207_5896a_2	201200207_5896a_2	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201200207_5896a_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	201200207_5896a_2.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201200208_5896a_1_midmass	201200208_5896a_1_midmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201200208_5896a_1_midmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	201200208_5896a_1_midmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120130_96b58b_3_midmass	20120130_96b58b_3_midmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120130_96b58b_3_midmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120130_96b58b_3_midmass.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120203_96b58b_1_highmass	20120203_96b58b_1_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120203_96b58b_1_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120203_96b58b_1_highmass.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120203_96b58b_2_highmass	20120203_96b58b_2_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120203_96b58b_2_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120203_96b58b_2_highmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120203_96b58b_3_highmass	20120203_96b58b_3_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120203_96b58b_3_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120203_96b58b_3_highmass.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120207_5896a_1	20120207_5896a_1	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120207_5896a_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120207_5896a_1.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120207_5896a_3	20120207_5896a_3	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120207_5896a_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120207_5896a_3.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120208_5896_1_highmass	20120208_5896_1_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120208_5896_1_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120208_5896_1_highmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120208_5896_3_highmass	20120208_5896_3_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120208_5896_3_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120208_5896_3_highmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120208_5896a_1_lowmass	20120208_5896a_1_lowmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120208_5896a_1_lowmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120208_5896a_1_lowmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120208_5896a_2_lowmass	20120208_5896a_2_lowmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120208_5896a_2_lowmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120208_5896a_2_lowmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120314_58b_1_highmass	20120314_58b_1_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120314_58b_1_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120314_58b_1_highmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120314_58b_1_lowmass	20120314_58b_1_lowmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120314_58b_1_lowmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120314_58b_1_lowmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120315_58b_2_highmass	20120315_58b_2_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120315_58b_2_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120315_58b_2_highmass.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120315_58b_2_lowmass	20120315_58b_2_lowmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120315_58b_2_lowmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120315_58b_2_lowmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120315_58b_2_midmass	20120315_58b_2_midmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120315_58b_2_midmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120315_58b_2_midmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120315_58b_3_highmass	20120315_58b_3_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120315_58b_3_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120315_58b_3_highmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120315_58b_3_lowmass	20120315_58b_3_lowmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120315_58b_3_lowmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120315_58b_3_lowmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120316_58b_1_highmass	20120316_58b_1_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120316_58b_1_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120316_58b_1_highmass.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120316_58b_4_highmass	20120316_58b_4_highmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120316_58b_4_highmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120316_58b_4_highmass.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120316_58b_4_lowmass	20120316_58b_4_lowmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120316_58b_4_lowmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120316_58b_4_lowmass.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20120316_58b_5_midmass	20120316_58b_5_midmass	Biofilm metagenome	sea water	not applicable	not available	Integrated_metagenomic_and_metaproteomic_analyses_of_marine_biofilm_communities	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20120316_58b_5_midmass	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=QSTAR;AC=MS:1000190	NT=iTRAQ4plex;AC=UNIMOD:214;TA=K;MT=Fixed	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20120316_58b_5_midmass.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
