source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
MAPs_PRM_20250813_GF03_ETV6-RUNX1_E5-4_t2Pep_SPIKED_HEKdi80ng-PPepDi100ng	Homo sapiens	Blood	not available	not available	not available	1	MAPs_PRM_20250813_GF03_ETV6-RUNX1_E5-4_t2Pep_SPIKED_HEKdi80ng-PPepDi100ng	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	MAPs_PRM_20250813_GF03_ETV6-RUNX1_E5-4_t2Pep_SPIKED_HEKdi80ng-PPepDi100ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
MAPs_PRM_20250807_GF03_ETV6-RUNX1_E5-4_t2Pep_IP0069_S17_25Mi_R3	Homo sapiens	Blood	not available	not available	not available	1	MAPs_PRM_20250807_GF03_ETV6-RUNX1_E5-4_t2Pep_IP0069_S17_25Mi_R3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	MAPs_PRM_20250807_GF03_ETV6-RUNX1_E5-4_t2Pep_IP0069_S17_25Mi_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R1	Homo sapiens	Blood	not available	not available	not available	1	MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
MAPs_20250630_FAIMS-DDA_IP0069_20Mi_QC_S01	Homo sapiens	Blood	not available	not available	not available	1	MAPs_20250630_FAIMS-DDA_IP0069_20Mi_QC_S01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	MAPs_20250630_FAIMS-DDA_IP0069_20Mi_QC_S01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
PPep_PRM_20250804_GF03_ETV6-RUNX1_E5-4_t2Pep_PPepDiMix_50ng	Homo sapiens	Blood	not available	not available	not available	1	PPep_PRM_20250804_GF03_ETV6-RUNX1_E5-4_t2Pep_PPepDiMix_50ng	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	PPep_PRM_20250804_GF03_ETV6-RUNX1_E5-4_t2Pep_PPepDiMix_50ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
MAPs_PRM_20250807_GF03_ETV6-RUNX1_E5-4_t2Pep_IP0069_S17_25Mi_R1	Homo sapiens	Blood	not available	not available	not available	1	MAPs_PRM_20250807_GF03_ETV6-RUNX1_E5-4_t2Pep_IP0069_S17_25Mi_R1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	MAPs_PRM_20250807_GF03_ETV6-RUNX1_E5-4_t2Pep_IP0069_S17_25Mi_R1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R2	Homo sapiens	Blood	not available	not available	not available	1	MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
MAPs_20250630_FAIMS-DDA_IP0069_20Mi_QC_S17	Homo sapiens	Blood	not available	not available	not available	1	MAPs_20250630_FAIMS-DDA_IP0069_20Mi_QC_S17	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	MAPs_20250630_FAIMS-DDA_IP0069_20Mi_QC_S17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
PPep_PRM_20250814_GF03_ETV6-RUNX1_E5-4_t2Pep_PPepDiMix_90ng	Homo sapiens	Blood	not available	not available	not available	1	PPep_PRM_20250814_GF03_ETV6-RUNX1_E5-4_t2Pep_PPepDiMix_90ng	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	PPep_PRM_20250814_GF03_ETV6-RUNX1_E5-4_t2Pep_PPepDiMix_90ng.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R3	Homo sapiens	Blood	not available	not available	not available	1	MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	1	1	MAPs_PRM_20250807_3AllelesJY_t5Pep_IP0069_S01_25Mi_R3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Blood
