source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
EK1-2	Escherichia coli	Not available	1	EK1-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	EK1-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
NARi3-2	Escherichia coli	Not available	1	NARi3-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	NARi3-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
NARi1-2	Escherichia coli	Not available	1	NARi1-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	NARi1-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
ARi2-2	Escherichia coli	Not available	1	ARi2-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	ARi2-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
EK3-2	Escherichia coli	Not available	1	EK3-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	EK3-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
EK3-1	Escherichia coli	Not available	1	EK3-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	EK3-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
NARi1-1	Escherichia coli	Not available	1	NARi1-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	NARi1-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
ARi1-2	Escherichia coli	Not available	1	ARi1-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	ARi1-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
EK2-2	Escherichia coli	Not available	1	EK2-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	EK2-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
EK2-1	Escherichia coli	Not available	1	EK2-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	EK2-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
NARi3-1	Escherichia coli	Not available	1	NARi3-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	NARi3-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
ARi3-1	Escherichia coli	Not available	1	ARi3-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	ARi3-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
ARi1-1	Escherichia coli	Not available	1	ARi1-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	ARi1-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
NARi2-2	Escherichia coli	Not available	1	NARi2-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	NARi2-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
NARi2-1	Escherichia coli	Not available	1	NARi2-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	NARi2-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
ARi3-2	Escherichia coli	Not available	1	ARi3-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	ARi3-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
EK1-1	Escherichia coli	Not available	1	EK1-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	EK1-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
ARi2-1	Escherichia coli	Not available	1	ARi2-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Velos;AC=MS:1000855	NT=Trypsin;AC=MS:1001251	1	1	ARi2-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
