source name	characteristics[organism]	characteristics[organism part]	characteristics[spiked compound]	characteristics[spiked compound]	characteristics[spiked compound]	characteristics[spiked compound]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
TMT_Erwinia_spike_culture	Pectobacterium carotovorum	not applicable	CT=protein;AC=P00924;CN=Enolase spike;QY=10	CT=protein;AC=P02769;CN=BSA spike;QY=1	CT=protein;AC=P00489;CN=PhosB spike;QY=2	CT=protein;AC=P62894;CN=Cytochrome C spike;QY=1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01_TMT126	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TMT126;AC=PRIDE:0000516	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
TMT_Erwinia_spike_culture	Pectobacterium carotovorum	not applicable	CT=protein;AC=P00924;CN=Enolase spike;QY=5	CT=protein;AC=P02769;CN=BSA spike;QY=2.5	CT=protein;AC=P00489;CN=PhosB spike;QY=2	CT=protein;AC=P62894;CN=Cytochrome C spike;QY=1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01_TMT127	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TMT127;AC=PRIDE:0000517	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
TMT_Erwinia_spike_culture	Pectobacterium carotovorum	not applicable	CT=protein;AC=P00924;CN=Enolase spike;QY=2.5	CT=protein;AC=P02769;CN=BSA spike;QY=5	CT=protein;AC=P00489;CN=PhosB spike;QY=2	CT=protein;AC=P62894;CN=Cytochrome C spike;QY=1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01_TMT128	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TMT128;AC=PRIDE:0000520	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
TMT_Erwinia_spike_culture	Pectobacterium carotovorum	not applicable	CT=protein;AC=P00924;CN=Enolase spike;QY=1	CT=protein;AC=P02769;CN=BSA spike;QY=10	CT=protein;AC=P00489;CN=PhosB spike;QY=2	CT=protein;AC=P62894;CN=Cytochrome C spike;QY=1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01_TMT129	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TMT129;AC=PRIDE:0000523	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
TMT_Erwinia_spike_culture	Pectobacterium carotovorum	not applicable	CT=protein;AC=P00924;CN=Enolase spike;QY=2.5	CT=protein;AC=P02769;CN=BSA spike;QY=5	CT=protein;AC=P00489;CN=PhosB spike;QY=1	CT=protein;AC=P62894;CN=Cytochrome C spike;QY=1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01_TMT130	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TMT130;AC=PRIDE:0000526	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
TMT_Erwinia_spike_culture	Pectobacterium carotovorum	not applicable	CT=protein;AC=P00924;CN=Enolase spike;QY=10	CT=protein;AC=P02769;CN=BSA spike;QY=1	CT=protein;AC=P00489;CN=PhosB spike;QY=1	CT=protein;AC=P62894;CN=Cytochrome C spike;QY=2	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01_TMT131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=TMT131;AC=PRIDE:0000529	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TMT_Erwinia_1uLSike_Top10HCD_isol2_45stepped_60min_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
