source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[FILL]
161125_S_ATAG_12_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_12_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_12_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_13_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_13_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_13_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_14_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_14_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_14_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_15_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_15_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_15_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_16_03_dil1_10	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_16_03_dil1_10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_16_03_dil1_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_17_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_17_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_17_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_18_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_18_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_18_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_19_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_19_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_19_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_20_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_20_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_20_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_21_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_21_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_21_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_22_02	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_22_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_22_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_23_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_23_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_23_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_24_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_24_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_24_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_25_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_25_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_25_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_26_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_26_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_26_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_27_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_27_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_27_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_28_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_28_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_28_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_29_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_29_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_29_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_30_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_30_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_30_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_31_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_31_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_31_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_32_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_32_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_32_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_33_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_33_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_33_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_34_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_34_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_34_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_35_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_35_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_35_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_36_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_36_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_36_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_37_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_37_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_37_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_38_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_38_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_38_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_39_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_39_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_39_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_40_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_40_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_40_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_41_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_41_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_41_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_42_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_42_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_42_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_43_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_43_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_43_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_44_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_44_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_44_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_45_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_45_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_45_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_46_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_46_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_46_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_47_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_47_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_47_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_48_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_48_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_48_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_49_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_49_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_49_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_50_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_50_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_50_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_51_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_51_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_51_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_52_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_52_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_52_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_53_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_53_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_53_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_54_02	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_54_02	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_54_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
161125_S_ATAG_55_01	Homo sapiens	Blood plasma	FILL:disease	FILL:biological replicate	161125_S_ATAG_55_01	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	FILL:cleavage agent details	1	1	161125_S_ATAG_55_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	FILL:factor value
