source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
240530_04_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP1_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240530_04_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP1_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240530_04_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP1_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240429_18_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_NT_EXP3_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240429_18_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_NT_EXP3_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240429_18_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_NT_EXP3_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240429_16_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_NT_EXP1_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240429_16_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_NT_EXP1_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240429_16_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_NT_EXP1_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240429_38_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP1_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240429_38_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP1_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240429_38_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP1_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240429_08_Orbi3_MS_QC_G120_T150_Lav6gina_HCC_44_2D_10_Gy_EXP2_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240429_08_Orbi3_MS_QC_G120_T150_Lav6gina_HCC_44_2D_10_Gy_EXP2_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240429_08_Orbi3_MS_QC_G120_T150_Lav6gina_HCC_44_2D_10_Gy_EXP2_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240429_24_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_NT_EXP3_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240429_24_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_NT_EXP3_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240429_24_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_NT_EXP3_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240429_04_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_10_Gy_EXP3_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240429_04_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_10_Gy_EXP3_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240429_04_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_10_Gy_EXP3_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240429_26_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_10_Gy_EXP2_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240429_26_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_10_Gy_EXP2_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240429_26_Orbi3_MS_QC_G120_T150_Lav6gina_A549_sph_10_Gy_EXP2_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240530_06_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP2_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240530_06_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP2_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240530_06_Orbi3_MS_QC_G120_T150_Lav6gina_A549_2D_10_Gy_EXP2_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
240429_14_Orbi3_MS_QC_G120_T150_Lav6gina_HCC_44_2D_10_Gy_EXP3_2ug	Homo sapiens	Epithelial cell	not available	not available	not available	1	240429_14_Orbi3_MS_QC_G120_T150_Lav6gina_HCC_44_2D_10_Gy_EXP3_2ug	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	240429_14_Orbi3_MS_QC_G120_T150_Lav6gina_HCC_44_2D_10_Gy_EXP3_2ug.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Epithelial cell
