source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample1	Escherichia coli	not available	not available	1	not available	Assay1	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP5.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample2	Escherichia coli	not available	not available	1	not available	Assay2	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP10.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample3	Escherichia coli	not available	not available	1	not available	Assay3	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample4	Escherichia coli	not available	not available	1	not available	Assay4	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP4.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample5	Escherichia coli	not available	not available	1	not available	Assay5	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP9.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample6	Escherichia coli	not available	not available	1	not available	Assay6	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample7	Escherichia coli	not available	not available	1	not available	Assay7	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP11.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample8	Escherichia coli	not available	not available	1	not available	Assay8	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP8.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	8	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample9	Escherichia coli	not available	not available	1	not available	Assay9	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP12.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	9	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample10	Escherichia coli	not available	not available	1	not available	Assay10	proteomic profiling by mass spectrometry	1	Nsco_hartland_invitro_kinase_20180207_GP1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Thermo Fisher Scientific Orbitrap Fusion Lumos	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	10	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
