source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Tsiokas_111622_Sample_18_Clone7_expt3	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_18_Clone7_expt3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_18_Clone7_expt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_02_Parental_expt2	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_02_Parental_expt2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_02_Parental_expt2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_06_EV_expt3	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_06_EV_expt3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_06_EV_expt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_03_Parental_expt3	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_03_Parental_expt3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_03_Parental_expt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_08_Clone2_expt2	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_08_Clone2_expt2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_08_Clone2_expt2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_16_Clone7_expt1	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_16_Clone7_expt1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_16_Clone7_expt1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_09_Clone2_expt3	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_09_Clone2_expt3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_09_Clone2_expt3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_05_EV_expt2	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_05_EV_expt2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_05_EV_expt2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_17_Clone7_expt2	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_17_Clone7_expt2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_17_Clone7_expt2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_04_EV_expt1	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_04_EV_expt1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_04_EV_expt1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_07_Clone2_expt1	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_07_Clone2_expt1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_07_Clone2_expt1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
Tsiokas_111622_Sample_01_Parental_expt1	Mus musculus	Cell culture	not available	not available	1	Tsiokas_111622_Sample_01_Parental_expt1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	Tsiokas_111622_Sample_01_Parental_expt1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
