source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2014_06_19_Andreia_F35	2014_06_19_Andreia_F35	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F35.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F36	2014_06_19_Andreia_F36	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F36.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F37	2014_06_19_Andreia_F37	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F37	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F37.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F38	2014_06_19_Andreia_F38	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F38	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F38.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F39	2014_06_19_Andreia_F39	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F39	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F39.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F40	2014_06_19_Andreia_F40	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F40.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F41	2014_06_19_Andreia_F41	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F41	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F41.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F42	2014_06_19_Andreia_F42	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F42	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F42.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F43	2014_06_19_Andreia_F43	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F43.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F44	2014_06_19_Andreia_F44	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F44	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F44.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F45	2014_06_19_Andreia_F45	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F45	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F45.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F46	2014_06_19_Andreia_F46	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F46	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F46.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F47	2014_06_19_Andreia_F47	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F47	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F47.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
2014_06_19_Andreia_F48	2014_06_19_Andreia_F48	Bioreactor sludge metagenome	Prokaryotic cell	not applicable	not available	Oleate_grown_bioreactor_sludge_metaproteome_2	Prokaryotic cell	Prokaryotic cell	not available	not available	not available	not available	1	2014_06_19_Andreia_F48	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Dionex instrument model;AC=MS:1000491	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2014_06_19_Andreia_F48.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Prokaryotic cell
