source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
MS170788-H11	Macaca mulatta	Neutrophil	1	MS170788-H11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H1	Macaca mulatta	Neutrophil	1	MS170788-H1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H3	Macaca mulatta	Neutrophil	1	MS170788-H3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H4	Macaca mulatta	Neutrophil	1	MS170788-H4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H10	Macaca mulatta	Neutrophil	1	MS170788-H10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H2	Macaca mulatta	Neutrophil	1	MS170788-H2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H5	Macaca mulatta	Neutrophil	1	MS170788-H5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H12	Macaca mulatta	Neutrophil	1	MS170788-H12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H9	Macaca mulatta	Neutrophil	1	MS170788-H9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H8	Macaca mulatta	Neutrophil	1	MS170788-H8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H7	Macaca mulatta	Neutrophil	1	MS170788-H7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
MS170788-H6	Macaca mulatta	Neutrophil	1	MS170788-H6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	MS170788-H6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Neutrophil
