source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
HSPB5_B61_noUV_mon_TG_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	211014_HSPB5_B61_noUV_mon_TG_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B38_noUV_mon_TG_1_1_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	220527_HSPB5_B38_noUV_mon_TG_1_1_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B24_noUV_mon_TG_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	211014_HSPB5_B24_noUV_mon_TG_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B9_noUV_mon_TG_injectx2_02	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	2	211014_HSPB5_B9_noUV_mon_TG_injectx2_02.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B33_yesUV_dim_TG_1_1_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	220527_HSPB5_B33_yesUV_dim_TG_1_1_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B24_yesUV_dim_65_TG_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	211014_HSPB5_B24_yesUV_dim_65_TG_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B61_yesUV_dim_65_TG_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	211014_HSPB5_B61_yesUV_dim_65_TG_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B17_yesUV_dim_65_TG_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	211014_HSPB5_B17_yesUV_dim_65_TG_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B17_noUV_mon_TG_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	211014_HSPB5_B17_noUV_mon_TG_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
HSPB5_B33_noUV_mon_TG_1_1_01	Escherichia coli	not available	not applicable	1	not applicable	Proteomic Assay	proteomic profiling by mass spectrometry	1	220527_HSPB5_B33_noUV_mon_TG_1_1_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher-energy C-trap dissociation	20.0 ppm	0.04 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
