source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_01	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_01_170815124232	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_01_170815124232	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_01_170815124232.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_02_Gal	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_02_Gal	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_02_Gal.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_02_Gal_170815160051	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_02_Gal_170815160051	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_02_Gal_170815160051.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_03_DeltaU	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_03_DeltaU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_03_DeltaU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_04_Gal_DeltaU	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_04_Gal_DeltaU	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_04_Gal_DeltaU.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_04_Gal_DeltaU_170815231355	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_04_Gal_DeltaU_170815231355	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_04_Gal_DeltaU_170815231355.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_05	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_05R	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_05R	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_05R.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_06_Gal	Saccharomyces cerevisiae	not available	not available	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_06_Gal	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20170811_EXQ00_GeBo_SA_SebSch_Yeast_R1_OvEx_06_Gal.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
