source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac11_23	Escherichia coli	not available	1	ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac11_23	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac11_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250127_LysN_ETciD_OT_TopS_frac19_27	Escherichia coli	not available	1	ASND01_NGL_YD1_250127_LysN_ETciD_OT_TopS_frac19_27	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250127_LysN_ETciD_OT_TopS_frac19_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac7_09	Escherichia coli	not available	1	ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac7_09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac7_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac13_19	Escherichia coli	not available	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac13_19	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac13_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac18_27	Escherichia coli	not available	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac18_27	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac18_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac14_18	Escherichia coli	not available	1	ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac14_18	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac14_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250127_LysN_ETciD_OT_TopS_frac4_06	Escherichia coli	not available	1	ASND01_NGL_YD1_250127_LysN_ETciD_OT_TopS_frac4_06	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250127_LysN_ETciD_OT_TopS_frac4_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac9_12	Escherichia coli	not available	1	ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac9_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250123_GluC_ETciD_OT_TopS_frac9_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac2_09	Escherichia coli	not available	1	ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac2_09	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac2_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac4_07	Escherichia coli	not available	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac4_07	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac4_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac8_12	Escherichia coli	not available	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac8_12	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac8_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac10_15	Escherichia coli	not available	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac10_15	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_250120_LysC_ETciD_OT_TopS_frac10_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac15_28	Escherichia coli	not available	1	ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac15_28	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	ASND01_NGL_YD1_241129_Expi_trypsin_ETciD_frac15_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
