source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_1	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_BGZ_1h_iTRAQ2_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	1	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_2	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ1_5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	2	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_3	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ3-2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	3	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_4	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_1h_iTRAQ2_4_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	4	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_5	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ1_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	5	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_6	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_1h_iTRAQ2_4_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	6	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_7	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ3-6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	7	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_8	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_BGZ_1h_iTRAQ2_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	8	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_9	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_1h_iTRAQ2_4_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	9	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_10	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_ZCZ_1h_iTRAQ1_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	10	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_11	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ3-1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	11	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_12	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_ZCZ_1h_iTRAQ1_5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	12	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_13	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ1_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	13	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_14	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ3-4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	14	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_15	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_ZCZ_1h_iTRAQ1_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	15	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_16	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_ZCZ_1h_iTRAQ1_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	16	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_17	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_1h_iTRAQ2_4_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	17	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_18	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_ZCZ_1h_iTRAQ1_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	18	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_19	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ3-3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	19	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_20	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_ZCZ_1h_iTRAQ1_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	20	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_21	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ1_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	21	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_22	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ1_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	22	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_23	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170307STY_BGZ_1h_iTRAQ2_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	23	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_24	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ1_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	24	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
Ecoli_25	Escherichia coli	not available	not available	1	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20170324_STY_30min_iTRAQ3-5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=iTRAQ	25	not available	not available	not available	NT=Cys alkylation: iodoacetic acid
