source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
200225-5-A-3.group	200225-5-A-3.group	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-5-A-3.group	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-5-A-3.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-5-A-7	200225-5-A-7	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-5-A-7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-5-A-7.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-6-A-1.group	200225-6-A-1.group	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-6-A-1.group	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-6-A-1.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-7-5-	200225-7-5	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-7-5-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-7-5-.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-7-A-8	200225-7-A-8	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-7-A-8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-7-A-8.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-8-3-	200225-8-3	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-8-3-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-8-3-.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-8-A-11	200225-8-A-11	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-8-A-11	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-8-A-11.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-8-A-5	200225-8-A-5	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-8-A-5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-8-A-5.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-9-11-	200225-9-11	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-9-11-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-9-11-.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-9-7-	200225-9-7	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-9-7-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-9-7-.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200225-9-A-7	200225-9-A-7	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200225-9-A-7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200225-9-A-7.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-10-7-	200303-10-7	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-10-7-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-10-7-.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-10-A-7-.group	200303-10-A-7-.group	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-10-A-7-.group	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-10-A-7-.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-11-6-.group	200303-11-6-.group	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-11-6-.group	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-11-6-.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-11-8-	200303-11-8	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-11-8-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-11-8-.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-11-A-7	200303-11-A-7	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-11-A-7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-11-A-7.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-12-5-	200303-12-5	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-12-5-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-12-5-.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-12-A-10.group	200303-12-A-10.group	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-12-A-10.group	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-12-A-10.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-12-A-3.group	200303-12-A-3.group	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-12-A-3.group	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-12-A-3.group	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200303-12-A-7	200303-12-A-7	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200303-12-A-7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200303-12-A-7.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200308-13-5-	200308-13-5	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200308-13-5-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200308-13-5-.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200308-14-A-9	200308-14-A-9	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200308-14-A-9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200308-14-A-9.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200308-15-9-	200308-15-9	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200308-15-9-	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200308-15-9-.wiff	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
200311-16-11	200311-16-11	Homo sapiens	feces	not applicable	Autism spectrum disorder	Multi-Omics_signature_of_Autism_Spectral_Disorder_reveals_microbial_macromolecules	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	Autism spectrum disorder	1	200311-16-11	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=TripleTOF 5600;AC=MS:1000932	not applicable	not available	1	1	200311-16-11.wiff.scan	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
