source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Gladys_20150113_KI_HS_136_whole_nuc_rep3_1	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_whole_nuc_rep3_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_whole_nuc_rep3_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_whole_nuc_rep3_2	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_whole_nuc_rep3_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_whole_nuc_rep3_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_phos_total_rep2_pipe	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_phos_total_rep2_pipe	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_phos_total_rep2_pipe.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_whole_total_rep3_1	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_whole_total_rep3_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_whole_total_rep3_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_phos_nuc_rep3_pipe	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_phos_nuc_rep3_pipe	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_phos_nuc_rep3_pipe.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_phos_total_rep3_pipe	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_phos_total_rep3_pipe	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_phos_total_rep3_pipe.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_whole_total_rep2_1	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_whole_total_rep2_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_whole_total_rep2_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_phos_nuc_rep2_NH4OH	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_phos_nuc_rep2_NH4OH	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_phos_nuc_rep2_NH4OH.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_phos_nuc_rep2_pipe	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_phos_nuc_rep2_pipe	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_phos_nuc_rep2_pipe.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_phos_total_rep2_NH4OH	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_phos_total_rep2_NH4OH	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_phos_total_rep2_NH4OH.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
Gladys_20150113_KI_HS_136_whole_total_rep2_2	Homo sapiens	not available	not available	not available	not available	1	Gladys_20150113_KI_HS_136_whole_total_rep2_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	Gladys_20150113_KI_HS_136_whole_total_rep2_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	not available
