source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
D63_S1-F3_1_7131.d.ZIP	D63_S1-F3_1_7131.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	D63_S1-F3_1_7131.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D63_S1-F3_1_7131.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
D65_S1-F5_1_7133.d.ZIP	D65_S1-F5_1_7133.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	D65_S1-F5_1_7133.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D65_S1-F5_1_7133.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
D83_S1-G11_1_7151.d.ZIP	D83_S1-G11_1_7151.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	D83_S1-G11_1_7151.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D83_S1-G11_1_7151.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
D84_S1-G12_1_7152.d.ZIP	D84_S1-G12_1_7152.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	D84_S1-G12_1_7152.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D84_S1-G12_1_7152.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
D87_S1-H3_1_7155.d.ZIP	D87_S1-H3_1_7155.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	D87_S1-H3_1_7155.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D87_S1-H3_1_7155.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
D90_S1-H6_1_7158.d.ZIP	D90_S1-H6_1_7158.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	D90_S1-H6_1_7158.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D90_S1-H6_1_7158.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
D92_S1-H8_1_7160.d.ZIP	D92_S1-H8_1_7160.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	D92_S1-H8_1_7160.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D92_S1-H8_1_7160.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_E11_S1-A2_1_11746.d.ZIP	hPOP_E11_S1-A2_1_11746.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_E11_S1-A2_1_11746.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_E11_S1-A2_1_11746.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_E4_S1-D1_1_11741.d.ZIP	hPOP_E4_S1-D1_1_11741.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_E4_S1-D1_1_11741.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_E4_S1-D1_1_11741.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_E9_S1-H1_1_11745.d.ZIP	hPOP_E9_S1-H1_1_11745.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_E9_S1-H1_1_11745.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_E9_S1-H1_1_11745.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A10_S1-A10_1_12309.d.ZIP	hPOP_EV_A10_S1-A10_1_12309.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A10_S1-A10_1_12309.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A10_S1-A10_1_12309.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A22_S1-B10_1_12319.d.ZIP	hPOP_EV_A22_S1-B10_1_12319.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A22_S1-B10_1_12319.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A22_S1-B10_1_12319.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A31_S1-C7_1_12324.d.ZIP	hPOP_EV_A31_S1-C7_1_12324.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A31_S1-C7_1_12324.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A31_S1-C7_1_12324.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A32_S1-C8_1_12325.d.ZIP	hPOP_EV_A32_S1-C8_1_12325.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A32_S1-C8_1_12325.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A32_S1-C8_1_12325.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A37_S1-D1_1_12330.d.ZIP	hPOP_EV_A37_S1-D1_1_12330.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A37_S1-D1_1_12330.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A37_S1-D1_1_12330.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A39_S1-D3_1_12331.d.ZIP	hPOP_EV_A39_S1-D3_1_12331.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A39_S1-D3_1_12331.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A39_S1-D3_1_12331.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A44_S1-D8_1_12335.d.ZIP	hPOP_EV_A44_S1-D8_1_12335.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A44_S1-D8_1_12335.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A44_S1-D8_1_12335.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A49_S1-E1_1_12341.d.ZIP	hPOP_EV_A49_S1-E1_1_12341.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A49_S1-E1_1_12341.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A49_S1-E1_1_12341.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A4_S1-A4_1_12303.d.ZIP	hPOP_EV_A4_S1-A4_1_12303.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A4_S1-A4_1_12303.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A4_S1-A4_1_12303.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A58_S1-E10_1_12348.d.ZIP	hPOP_EV_A58_S1-E10_1_12348.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A58_S1-E10_1_12348.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A58_S1-E10_1_12348.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A59_S1-E11_1_12349.d.ZIP	hPOP_EV_A59_S1-E11_1_12349.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A59_S1-E11_1_12349.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A59_S1-E11_1_12349.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A67_S1-F7_1_12355.d.ZIP	hPOP_EV_A67_S1-F7_1_12355.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A67_S1-F7_1_12355.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A67_S1-F7_1_12355.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A88_S1-H4_1_12370.d.ZIP	hPOP_EV_A88_S1-H4_1_12370.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A88_S1-H4_1_12370.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A88_S1-H4_1_12370.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_A93_S1-H9_1_12375.d.ZIP	hPOP_EV_A93_S1-H9_1_12375.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_A93_S1-H9_1_12375.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_A93_S1-H9_1_12375.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B18_S1-B6_1_12016.d.ZIP	hPOP_EV_B18_S1-B6_1_12016.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B18_S1-B6_1_12016.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B18_S1-B6_1_12016.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B1_S1-A1_1_12002.d.ZIP	hPOP_EV_B1_S1-A1_1_12002.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B1_S1-A1_1_12002.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B1_S1-A1_1_12002.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B23_S1-B11_1_12020.d.ZIP	hPOP_EV_B23_S1-B11_1_12020.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B23_S1-B11_1_12020.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B23_S1-B11_1_12020.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B27_S1-C3_1_12024.d.ZIP	hPOP_EV_B27_S1-C3_1_12024.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B27_S1-C3_1_12024.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B27_S1-C3_1_12024.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B54_S1-E6_1_12048.d.ZIP	hPOP_EV_B54_S1-E6_1_12048.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B54_S1-E6_1_12048.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B54_S1-E6_1_12048.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B57_S1-E9_1_12051.d.ZIP	hPOP_EV_B57_S1-E9_1_12051.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B57_S1-E9_1_12051.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B57_S1-E9_1_12051.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B5_S1-A5_1_12005.d.ZIP	hPOP_EV_B5_S1-A5_1_12005.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B5_S1-A5_1_12005.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B5_S1-A5_1_12005.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B60_S1-E12_1_12054.d.ZIP	hPOP_EV_B60_S1-E12_1_12054.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B60_S1-E12_1_12054.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B60_S1-E12_1_12054.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B63_S1-F3_1_12056.d.ZIP	hPOP_EV_B63_S1-F3_1_12056.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B63_S1-F3_1_12056.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B63_S1-F3_1_12056.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B65_S1-F5_1_12058.d.ZIP	hPOP_EV_B65_S1-F5_1_12058.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B65_S1-F5_1_12058.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B65_S1-F5_1_12058.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B67_S1-F7_1_12060.d.ZIP	hPOP_EV_B67_S1-F7_1_12060.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B67_S1-F7_1_12060.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B67_S1-F7_1_12060.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_B75_S1-G3_1_12067.d.ZIP	hPOP_EV_B75_S1-G3_1_12067.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B75_S1-G3_1_12067.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B75_S1-G3_1_12067.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
