source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
200728_QE1_PM1_ThS_POMPU_200429_B_19	200728_QE1_PM1_ThS_POMPU_200429_B_19	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200728_QE1_PM1_ThS_POMPU_200429_B_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200728_QE1_PM1_ThS_POMPU_200429_B_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200803_QE1_PM1_ThS_POMPU_200506_B_03	200803_QE1_PM1_ThS_POMPU_200506_B_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200803_QE1_PM1_ThS_POMPU_200506_B_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200803_QE1_PM1_ThS_POMPU_200506_B_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200803_QE1_PM1_ThS_POMPU_200506_B_12	200803_QE1_PM1_ThS_POMPU_200506_B_12	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200803_QE1_PM1_ThS_POMPU_200506_B_12	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200803_QE1_PM1_ThS_POMPU_200506_B_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200807_QE1_PM1_ThS_POMPU_200429_C_05	200807_QE1_PM1_ThS_POMPU_200429_C_05	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200807_QE1_PM1_ThS_POMPU_200429_C_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200807_QE1_PM1_ThS_POMPU_200429_C_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200807_QE1_PM1_ThS_POMPU_200429_C_06	200807_QE1_PM1_ThS_POMPU_200429_C_06	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200807_QE1_PM1_ThS_POMPU_200429_C_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200807_QE1_PM1_ThS_POMPU_200429_C_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200807_QE1_PM1_ThS_POMPU_200429_C_09	200807_QE1_PM1_ThS_POMPU_200429_C_09	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200807_QE1_PM1_ThS_POMPU_200429_C_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200807_QE1_PM1_ThS_POMPU_200429_C_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200807_QE1_PM1_ThS_POMPU_200429_C_13	200807_QE1_PM1_ThS_POMPU_200429_C_13	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200807_QE1_PM1_ThS_POMPU_200429_C_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200807_QE1_PM1_ThS_POMPU_200429_C_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200813_QE1_PM1_ThS_POMPU_200506_C_02	200813_QE1_PM1_ThS_POMPU_200506_C_02	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200813_QE1_PM1_ThS_POMPU_200506_C_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200813_QE1_PM1_ThS_POMPU_200506_C_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200813_QE1_PM1_ThS_POMPU_200506_C_05	200813_QE1_PM1_ThS_POMPU_200506_C_05	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200813_QE1_PM1_ThS_POMPU_200506_C_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200813_QE1_PM1_ThS_POMPU_200506_C_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200813_QE1_PM1_ThS_POMPU_200506_C_08	200813_QE1_PM1_ThS_POMPU_200506_C_08	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200813_QE1_PM1_ThS_POMPU_200506_C_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200813_QE1_PM1_ThS_POMPU_200506_C_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200813_QE1_PM1_ThS_POMPU_200506_C_10	200813_QE1_PM1_ThS_POMPU_200506_C_10	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200813_QE1_PM1_ThS_POMPU_200506_C_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200813_QE1_PM1_ThS_POMPU_200506_C_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
200813_QE1_PM1_ThS_POMPU_200506_C_20	200813_QE1_PM1_ThS_POMPU_200506_C_20	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	200813_QE1_PM1_ThS_POMPU_200506_C_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	200813_QE1_PM1_ThS_POMPU_200506_C_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201119_QE1_PM1_ThS_POMPU_200511_A_03	201119_QE1_PM1_ThS_POMPU_200511_A_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201119_QE1_PM1_ThS_POMPU_200511_A_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	201119_QE1_PM1_ThS_POMPU_200511_A_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201119_QE1_PM1_ThS_POMPU_200511_A_13	201119_QE1_PM1_ThS_POMPU_200511_A_13	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201119_QE1_PM1_ThS_POMPU_200511_A_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	201119_QE1_PM1_ThS_POMPU_200511_A_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201119_QE1_PM1_ThS_POMPU_200511_A_16	201119_QE1_PM1_ThS_POMPU_200511_A_16	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201119_QE1_PM1_ThS_POMPU_200511_A_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	201119_QE1_PM1_ThS_POMPU_200511_A_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
