source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample_1	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_1	proteomic profiling by mass spectrometry	1	FA166TQ01_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_2	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_2	proteomic profiling by mass spectrometry	1	FA166TQ01_9.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	2	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_3	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_3	proteomic profiling by mass spectrometry	1	FA166TQ02_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	3	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_4	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_4	proteomic profiling by mass spectrometry	1	FA166TQ02_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	4	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_5	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_5	proteomic profiling by mass spectrometry	1	FA166TQ03_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	5	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_6	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_6	proteomic profiling by mass spectrometry	1	FA166TQ02_8.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	6	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_7	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_7	proteomic profiling by mass spectrometry	1	FA166TQ03_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	7	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_8	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_8	proteomic profiling by mass spectrometry	1	FA166TQ03_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	8	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_9	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_9	proteomic profiling by mass spectrometry	1	FA166TQ03_9.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	9	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample_10	Escherichia coli	NT=supernatant	not applicable	1	not applicable	Assay_10	proteomic profiling by mass spectrometry	1	FA166TQ01_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=TMT6plex	10	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
