source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
PTM20141009MS01_Hela_phospho_SILAC_6	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_8	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_2	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_5	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_5	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_7	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_10	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_10	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_9	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_9	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_4	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_1	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
PTM20141009MS01_Hela_phospho_SILAC_3	Homo sapiens	Cell culture	not available	not available	not available	1	PTM20141009MS01_Hela_phospho_SILAC_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	PTM20141009MS01_Hela_phospho_SILAC_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cell culture
