source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD052254-Sample-1	Homo sapiens	not available	cardiac muscle cell	not available	1	B191218_04_Lumos_LS_CO_195_4AZ_wPG01_het_03_rep01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	B191218_04_Lumos_LS_CO_195_4AZ_wPG01_het_03_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD052254-Sample-2	Homo sapiens	not available	cardiac muscle cell	not available	1	B191218_05_Lumos_LS_CO_195_4AZ_wPG01_het_01_rep01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	B191218_05_Lumos_LS_CO_195_4AZ_wPG01_het_01_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD052254-Sample-3	Homo sapiens	not available	cardiac muscle cell	not available	1	B191218_07_Lumos_LS_CO_195_4AZ_wPG01_het_02_rep03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	B191218_07_Lumos_LS_CO_195_4AZ_wPG01_het_02_rep03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD052254-Sample-4	Homo sapiens	not available	cardiac muscle cell	not available	1	B191218_09_Lumos_LS_CO_195_4AZ_wPG01_wt_01_rep01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	B191218_09_Lumos_LS_CO_195_4AZ_wPG01_wt_01_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD052254-Sample-5	Homo sapiens	not available	cardiac muscle cell	not available	1	B191218_10_Lumos_LS_CO_195_4AZ_wPG01_wt_02_rep01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	B191218_10_Lumos_LS_CO_195_4AZ_wPG01_wt_02_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD052254-Sample-6	Homo sapiens	not available	cardiac muscle cell	not available	1	B191218_12_Lumos_LS_CO_195_4AZ_wPG01_wt_03_rep01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	B191218_12_Lumos_LS_CO_195_4AZ_wPG01_wt_03_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD052254-Sample-7	Homo sapiens	not available	cardiac muscle cell	not available	1	B191218_13_Lumos_LS_CO_195_4AZ_wPG01_wt_04_rep01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	B191218_13_Lumos_LS_CO_195_4AZ_wPG01_wt_04_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
