source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Ecoli_11	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_11_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-10_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_12	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_12_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-04.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_13	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_13_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-19.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_14	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_14_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-08.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_15	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_15_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-02.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_16	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_16_proteomics	proteomic profiling by mass spectrometry	1	20210915_QHF_MR_ColNm02_EF-Tu-GppNp_Neprosin-01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_17	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_17_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-09.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_18	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_18_proteomics	proteomic profiling by mass spectrometry	1	EFtu-GTP-ADr-HCD30-FP-01.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_19	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_19_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-02_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_20	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_20_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-13.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_21	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_21_proteomics	proteomic profiling by mass spectrometry	1	EF-Tu-GTP-Tox-_HCD25_.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_22	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_22_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-07.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_23	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_23_proteomics	proteomic profiling by mass spectrometry	1	20210915_QHF_MR_ColNm02_EF-Tu-GTP_Neprosin-01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_24	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_24_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-20.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_25	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_25_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-11.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_26	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_26_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-17.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_27	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_27_proteomics	proteomic profiling by mass spectrometry	1	EF-Tu-GnPP-Tox.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_28	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_28_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-21.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_29	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_29_proteomics	proteomic profiling by mass spectrometry	1	EFtu-GTP-ADr-HCD_30_-full-profile.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_30	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_30_proteomics	proteomic profiling by mass spectrometry	1	EFtu-GTP-ADr-_HCD20_.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_31	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_31_proteomics	proteomic profiling by mass spectrometry	1	20210910_QHF_MR_ColNm02_EF-Tu-GppNp-Tox_Trypsin-01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_32	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_32_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-10.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_33	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_33_proteomics	proteomic profiling by mass spectrometry	1	EF-Tu-GTP-Tox.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_34	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_34_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-12.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_35	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_35_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_36	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_36_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-14.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_37	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_37_proteomics	proteomic profiling by mass spectrometry	1	EF-Tu-GTP-HCD_25_.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_38	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_38_proteomics	proteomic profiling by mass spectrometry	1	E_20220110_MR_EFTu-ADr-16.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_39	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_39_proteomics	proteomic profiling by mass spectrometry	1	20210910_QHF_MR_ColNm02_EF-Tu-GTP-Tox_Trypsin-01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_40	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_40_proteomics	proteomic profiling by mass spectrometry	1	EFtu-GTP-ADr-HCD_30_.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_41	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_41_proteomics	proteomic profiling by mass spectrometry	1	EF-Tu-GnPP.raw	v1.1.0	NT=data-independent acquisition;AC=PRIDE:0000450	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_42	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_42_proteomics	proteomic profiling by mass spectrometry	1	20210915_QHF_MR_ColNm02_EF-Tu-GTP-Tox_Neprosin-01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=QExactive HF	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	HCD	5 ppm	0.01 Da	not available	NT=ms-proteomics;VV=v1.1.0
