source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
211112_03_Orbi2_KN_SER_G60_T90_Dimitrova_1_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_03_Orbi2_KN_SER_G60_T90_Dimitrova_1_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_03_Orbi2_KN_SER_G60_T90_Dimitrova_1_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_05_Orbi2_KN_SER_G60_T90_Dimitrova_2_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_05_Orbi2_KN_SER_G60_T90_Dimitrova_2_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_05_Orbi2_KN_SER_G60_T90_Dimitrova_2_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_07_Orbi2_KN_SER_G60_T90_Dimitrova_3_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_07_Orbi2_KN_SER_G60_T90_Dimitrova_3_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_07_Orbi2_KN_SER_G60_T90_Dimitrova_3_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_09_Orbi2_KN_SER_G60_T90_Dimitrova_4_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_09_Orbi2_KN_SER_G60_T90_Dimitrova_4_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_09_Orbi2_KN_SER_G60_T90_Dimitrova_4_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_11_Orbi2_KN_SER_G60_T90_Dimitrova_5_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_11_Orbi2_KN_SER_G60_T90_Dimitrova_5_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_11_Orbi2_KN_SER_G60_T90_Dimitrova_5_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_13_Orbi2_KN_SER_G60_T90_Dimitrova_6_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_13_Orbi2_KN_SER_G60_T90_Dimitrova_6_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_13_Orbi2_KN_SER_G60_T90_Dimitrova_6_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_15_Orbi2_KN_SER_G60_T90_Dimitrova_7_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_15_Orbi2_KN_SER_G60_T90_Dimitrova_7_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_15_Orbi2_KN_SER_G60_T90_Dimitrova_7_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_17_Orbi2_KN_SER_G60_T90_Dimitrova_8_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_17_Orbi2_KN_SER_G60_T90_Dimitrova_8_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_17_Orbi2_KN_SER_G60_T90_Dimitrova_8_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_19_Orbi2_KN_SER_G60_T90_Dimitrova_9_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_19_Orbi2_KN_SER_G60_T90_Dimitrova_9_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_19_Orbi2_KN_SER_G60_T90_Dimitrova_9_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
211112_21_Orbi2_KN_SER_G60_T90_Dimitrova_10_2xdil	Saccharomyces cerevisiae	not available	not available	1	211112_21_Orbi2_KN_SER_G60_T90_Dimitrova_10_2xdil	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	211112_21_Orbi2_KN_SER_G60_T90_Dimitrova_10_2xdil.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
