source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
HEK_4	Homo sapiens	not available	HEK293	1	not available	not available	not available	not available	not available	HEK_4	proteomic profiling by mass spectrometry	1	OR14_A3_20170323_CMP_HEK_imac_R4.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
HEK_5	Homo sapiens	not available	HEK293	1	not available	not available	not available	not available	not available	HEK_5	proteomic profiling by mass spectrometry	1	OR14_A3_20170323_CMP_HEK_IMAC_R5.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
HEK_6	Homo sapiens	not available	HEK293	1	not available	not available	not available	not available	not available	HEK_6	proteomic profiling by mass spectrometry	1	OR14_A3_20170323_CMP_HEK_imac_R2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_1	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_1	proteomic profiling by mass spectrometry	1	OR11_20160131_CMP_Ecoli_1mg_IMAC_80pc.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_2	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_2	proteomic profiling by mass spectrometry	1	OR11_20160126_CMP_Ecoli_IMAC_1mg_80pc.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_3	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_3	proteomic profiling by mass spectrometry	1	OR13_20160814_CMP_Ecoli_SDC_2mg_IMAC_80pc_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_4	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_4	proteomic profiling by mass spectrometry	1	OR13_20160814_CMP_Ecoli_SDC_2mg_IMAC_80pc_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_5	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_5	proteomic profiling by mass spectrometry	1	OR11_20160209_CMP_Ecoli_PT_1mg_80pc.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_6	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_6	proteomic profiling by mass spectrometry	1	OR13_20160814_CMP_Ecoli_SDC_2mg_IMAC_80pc_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_7	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_7	proteomic profiling by mass spectrometry	1	OR14_A3_20170411_MH_W3110_0129_blk_IMAC_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_8	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_8	proteomic profiling by mass spectrometry	1	OR14_A3_20170411_MH_W3110_0129_blk_IMAC_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
Ecoli_9	Escherichia coli	not available	not available	1	not available	not available	not available	not available	not available	Ecoli_9	proteomic profiling by mass spectrometry	1	OR14_A3_20170411_MH_W3110_0129_blk_IMAC_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=ms-proteomics;VV=v1.1.0
