source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
DG0041	DG0041	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG0041	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG0041.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004104_HF_F1	DG004104_HF_F1	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004104_HF_F1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004104_HF_F1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004105_HF_F2	DG004105_HF_F2	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004105_HF_F2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004105_HF_F2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004106_HF_F3	DG004106_HF_F3	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004106_HF_F3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004106_HF_F3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004107_HF_F4	DG004107_HF_F4	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004107_HF_F4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004107_HF_F4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004108_HF_F5	DG004108_HF_F5	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004108_HF_F5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004108_HF_F5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004110_HF_F6	DG004110_HF_F6	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004110_HF_F6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004110_HF_F6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004111_HF_F7	DG004111_HF_F7	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004111_HF_F7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004111_HF_F7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004112_HF_F8	DG004112_HF_F8	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004112_HF_F8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004112_HF_F8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
DG004115_LI_4_1	DG004115_LI_4_1	metagenome	not available	not applicable	not available	High_fat_diet_response_metaproteomics	not available	not available	not available	not available	not available	not available	1	DG004115_LI_4_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=instrument model;AC=MS:1000031	not applicable	not available	1	1	DG004115_LI_4_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
