source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
QPG_F_P5_151113_08_IS367_IEF8	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_08_IS367_IEF8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_08_IS367_IEF8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_04_IS367_IEF4	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_04_IS367_IEF4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_04_IS367_IEF4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_05_IS367_IEF5	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_05_IS367_IEF5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_05_IS367_IEF5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_12_IS367_IEF12	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_12_IS367_IEF12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_12_IS367_IEF12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_02_IS367_IEF2	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_02_IS367_IEF2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_02_IS367_IEF2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_11_IS367_IEF11	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_11_IS367_IEF11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_11_IS367_IEF11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_07_IS367_IEF7	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_07_IS367_IEF7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_07_IS367_IEF7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_06_IS367_IEF6	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_06_IS367_IEF6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_06_IS367_IEF6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_10_IS367_IEF10	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_10_IS367_IEF10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_10_IS367_IEF10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
QPG_F_P5_151113_09_IS367_IEF9	Mus musculus	Epithelial cell	not available	not available	1	QPG_F_P5_151113_09_IS367_IEF9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	1	1	QPG_F_P5_151113_09_IS367_IEF9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Epithelial cell
