source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Kentrophoros_h_individual2_EID4__80ul.msf	Kentrophoros_h_individual2_EID4_80ul.msf	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Kentrophoros_h_individual2_EID4__80ul.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kentrophoros_h_individual2_EID4__80ul.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Kentrophoros_h_individual2_EID4__80ul	Kentrophoros_h_individual2_EID4_80ul	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Kentrophoros_h_individual2_EID4__80ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kentrophoros_h_individual2_EID4__80ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Kentrophoros_h_pool1_80ul-3	Kentrophoros_h_pool1_80ul-3	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Kentrophoros_h_pool1_80ul-3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kentrophoros_h_pool1_80ul-3.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Kentrophoros_h_pool1_80ul.msf	Kentrophoros_h_pool1_80ul.msf	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Kentrophoros_h_pool1_80ul.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kentrophoros_h_pool1_80ul.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Kentrophoros_h_pool1_80ul	Kentrophoros_h_pool1_80ul	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Kentrophoros_h_pool1_80ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kentrophoros_h_pool1_80ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Kentrophoros_h_pool2_80ul.msf	Kentrophoros_h_pool2_80ul.msf	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Kentrophoros_h_pool2_80ul.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kentrophoros_h_pool2_80ul.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Kentrophoros_h_pool2_80ul	Kentrophoros_h_pool2_80ul	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Kentrophoros_h_pool2_80ul	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kentrophoros_h_pool2_80ul.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Kentrophoros_h_pool9_2Files.msf	Kentrophoros_h_pool9_2Files.msf	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Kentrophoros_h_pool9_2Files.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kentrophoros_h_pool9_2Files.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run17_MKH_1500ng_1.msf	Run17_MKH_1500ng_1.msf	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Run17_MKH_1500ng_1.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run17_MKH_1500ng_1.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
Run17_MKH_1500ng_1	Run17_MKH_1500ng_1	Kentrophoros sp. h	soil	not applicable	not available	Proteomics_and_direct_Protein-SIF_of_the_bacterial_ectosymbionts_of_the_ciliate_Kentrophoros_sp._H	soil	soil	7.6, 0.1	2014-06-03	not available	not available	soil microbiome	1	Run17_MKH_1500ng_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Run17_MKH_1500ng_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=soil;VV=v1.0.0	manual curation	soil
