source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
wt_citrate_tween_n1	Trypanosoma brucei	Not available	1	wt_citrate_tween_n1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	wt_citrate_tween_n1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
gfp_vex2_nacl_tween_n3	Trypanosoma brucei	Not available	1	gfp_vex2_nacl_tween_n3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	gfp_vex2_nacl_tween_n3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
gfp_vex2_nacl_tween_n2	Trypanosoma brucei	Not available	1	gfp_vex2_nacl_tween_n2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	gfp_vex2_nacl_tween_n2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
gfp_vex2_citrate_tween_n1	Trypanosoma brucei	Not available	1	gfp_vex2_citrate_tween_n1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	gfp_vex2_citrate_tween_n1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
gfp_vex2_nacl_tween_n1	Trypanosoma brucei	Not available	1	gfp_vex2_nacl_tween_n1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	gfp_vex2_nacl_tween_n1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
wt_citrate_tween_n2	Trypanosoma brucei	Not available	1	wt_citrate_tween_n2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	wt_citrate_tween_n2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
gfp_vex2_citrate_tween_n2	Trypanosoma brucei	Not available	1	gfp_vex2_citrate_tween_n2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	gfp_vex2_citrate_tween_n2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
wt_citrate_tween_n3	Trypanosoma brucei	Not available	1	wt_citrate_tween_n3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	wt_citrate_tween_n3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
wt_nacl_tween_n1	Trypanosoma brucei	Not available	1	wt_nacl_tween_n1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	wt_nacl_tween_n1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
wt_nacl_tween_n2	Trypanosoma brucei	Not available	1	wt_nacl_tween_n2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	wt_nacl_tween_n2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
wt_nacl_tween_n3	Trypanosoma brucei	Not available	1	wt_nacl_tween_n3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	wt_nacl_tween_n3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
gfp_vex2_citrate_tween_n3	Trypanosoma brucei	Not available	1	gfp_vex2_citrate_tween_n3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	gfp_vex2_citrate_tween_n3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
