source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
19S3761_7	Cynoglossus semilaevis	Skin	1	19S3761_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_3	Cynoglossus semilaevis	Skin	1	19S3761_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_20	Cynoglossus semilaevis	Skin	1	19S3761_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_2	Cynoglossus semilaevis	Skin	1	19S3761_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_8	Cynoglossus semilaevis	Skin	1	19S3761_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_15	Cynoglossus semilaevis	Skin	1	19S3761_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_16	Cynoglossus semilaevis	Skin	1	19S3761_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_13	Cynoglossus semilaevis	Skin	1	19S3761_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_9	Cynoglossus semilaevis	Skin	1	19S3761_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
19S3761_19	Cynoglossus semilaevis	Skin	1	19S3761_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	1	19S3761_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
