source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
FL1083_MSQ1594_20190130_MattKerr_Di6	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Di6	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Di6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Cs4	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Cs4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Cs4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Ci7	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Ci7	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Ci7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Ci4	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Ci4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Ci4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Ci1	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Ci1	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Ci1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Di4	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Di4	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Di4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Cs3	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Cs3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Cs3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Di8	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Di8	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Di8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Ds2	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Ds2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Ds2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
FL1083_MSQ1594_20190130_MattKerr_Di2	Rattus norvegicus	Cardiac muscle tissue	not available	not available	1	FL1083_MSQ1594_20190130_MattKerr_Di2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002739	NT=Trypsin;AC=MS:1001251	1	1	FL1083_MSQ1594_20190130_MattKerr_Di2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Cardiac muscle tissue
