source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	16_Scitri_Std4_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/16_Scitri_Std4_02.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	10_MreB1-5Fib_cl32-1-6P_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/10_MreB1-5Fib_cl32-1-6P_03.raw	2	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	7_MreB1-5Fib_cl8-7-4P_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/7_MreB1-5Fib_cl8-7-4P_03.raw	3	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	12_MreB1-5Fib_cl32-1-4P_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/12_MreB1-5Fib_cl32-1-4P_02.raw	4	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	17_Scitri_Std5_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/17_Scitri_Std5_02.raw	5	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	8_MreB1-5Fib_cl8-7-4P_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/8_MreB1-5Fib_cl8-7-4P_02.raw	6	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	2_McapRE_PGMT85vide_cl2-1_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/2_McapRE_PGMT85vide_cl2-1_02.raw	7	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	11_MreB1-5Fib_cl32-1-4P_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/11_MreB1-5Fib_cl32-1-4P_04.raw	8	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	2_McapRE_PGMT85vide_cl2-1_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/2_McapRE_PGMT85vide_cl2-1_04.raw	9	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 10	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	14_Scitri_Std2_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/14_Scitri_Std2_02.raw	10	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 11	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	11_MreB1-5Fib_cl32-1-4P_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/11_MreB1-5Fib_cl32-1-4P_02.raw	11	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 12	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	13_Scitri_Std1_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/13_Scitri_Std1_02.raw	12	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 13	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	9_MreB1-5Fib_cl8-7-8P_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/9_MreB1-5Fib_cl8-7-8P_02.raw	13	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 14	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	15_Scitri_Std3_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/15_Scitri_Std3_02.raw	14	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 15	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	3_Mreb1-5_cl7-5-4P_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/3_Mreb1-5_cl7-5-4P_02.raw	15	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 16	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	10_MreB1-5Fib_cl32-1-6P_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/10_MreB1-5Fib_cl32-1-6P_04.raw	16	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 17	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	12_MreB1-5Fib_cl32-1-4P_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/12_MreB1-5Fib_cl32-1-4P_04.raw	17	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 18	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	3_Mreb1-5_cl7-5-4P_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/3_Mreb1-5_cl7-5-4P_03.raw	18	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
PXD036290-Sample-1	Spiroplasma citri	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 19	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	3_Mreb1-5_cl7-5-4P_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD036290/3_Mreb1-5_cl7-5-4P_04.raw	19	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap elite;AC=MS:1001910	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Spiroplasma citri;AC=NCBITaxon:2133
