source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
081715_H1_velos1_FTMS_MS2_hcd35_01	081715_H1_velos1_FTMS_MS2_hcd35_01	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081715_H1_velos1_FTMS_MS2_hcd35_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081715_H1_velos1_FTMS_MS2_hcd35_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081715_H1_velos1_FTMS_MS2_hcd35_01.sqt	081715_H1_velos1_FTMS_MS2_hcd35_01.sqt	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081715_H1_velos1_FTMS_MS2_hcd35_01.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081715_H1_velos1_FTMS_MS2_hcd35_01.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081715_H1_velos1_FTMS_MS2_hcd35_03.sqt	081715_H1_velos1_FTMS_MS2_hcd35_03.sqt	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081715_H1_velos1_FTMS_MS2_hcd35_03.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081715_H1_velos1_FTMS_MS2_hcd35_03.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081715_H1_velos1_FTMS_MS2_hcd35_05	081715_H1_velos1_FTMS_MS2_hcd35_05	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081715_H1_velos1_FTMS_MS2_hcd35_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081715_H1_velos1_FTMS_MS2_hcd35_05.ms2	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081715_H1_velos1_FTMS_MS2_hcd35_11.sqt	081715_H1_velos1_FTMS_MS2_hcd35_11.sqt	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081715_H1_velos1_FTMS_MS2_hcd35_11.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081715_H1_velos1_FTMS_MS2_hcd35_11.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081815_H2_velos1_FTMS_MS2_hcd35_04.sqt	081815_H2_velos1_FTMS_MS2_hcd35_04.sqt	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081815_H2_velos1_FTMS_MS2_hcd35_04.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081815_H2_velos1_FTMS_MS2_hcd35_04.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081815_H2_velos1_FTMS_MS2_hcd35_05	081815_H2_velos1_FTMS_MS2_hcd35_05	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081815_H2_velos1_FTMS_MS2_hcd35_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081815_H2_velos1_FTMS_MS2_hcd35_05.ms2	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081815_H2_velos1_FTMS_MS2_hcd35_07	081815_H2_velos1_FTMS_MS2_hcd35_07	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081815_H2_velos1_FTMS_MS2_hcd35_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081815_H2_velos1_FTMS_MS2_hcd35_07.ms2	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081815_H2_velos1_FTMS_MS2_hcd35_08	081815_H2_velos1_FTMS_MS2_hcd35_08	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081815_H2_velos1_FTMS_MS2_hcd35_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081815_H2_velos1_FTMS_MS2_hcd35_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
081815_H2_velos1_FTMS_MS2_hcd35_08.sqt	081815_H2_velos1_FTMS_MS2_hcd35_08.sqt	Human metagenome	feces	not applicable	not available	Human_Fecal_Gut_Microbiome_proteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Homo sapiens	feces	not available	1	081815_H2_velos1_FTMS_MS2_hcd35_08.sqt	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	081815_H2_velos1_FTMS_MS2_hcd35_08.sqt	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
