source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20150430_AWH_FabianBraun_150414_coshRNA-1_09	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_coshRNA-1_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_coshRNA-1_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_shRNA849-1_07	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_shRNA849-1_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_shRNA849-1_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_coshRNA-1_05	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_coshRNA-1_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_coshRNA-1_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_shRNA849-2_12	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_shRNA849-2_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_shRNA849-2_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_shRNA849-1_11	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_shRNA849-1_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_shRNA849-1_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_coshRNA-2_10	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_coshRNA-2_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_coshRNA-2_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_shRNA849-2_04	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_shRNA849-2_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_shRNA849-2_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_shRNA849-2_08	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_shRNA849-2_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_shRNA849-2_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_shRNA849-1_03	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_shRNA849-1_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_shRNA849-1_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
20150430_AWH_FabianBraun_150414_coshRNA-1_01	Homo sapiens	Kidney	not available	not available	not available	1	20150430_AWH_FabianBraun_150414_coshRNA-1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20150430_AWH_FabianBraun_150414_coshRNA-1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	manual curation	Kidney
