source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
TI25	Nicotiana tabacum	Pollen tube	1	TI25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI21	Nicotiana tabacum	Pollen tube	1	TI21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI22	Nicotiana tabacum	Pollen tube	1	TI22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI17	Nicotiana tabacum	Pollen tube	1	TI17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI23	Nicotiana tabacum	Pollen tube	1	TI23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI26	Nicotiana tabacum	Pollen tube	1	TI26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI16	Nicotiana tabacum	Pollen tube	1	TI16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI19	Nicotiana tabacum	Pollen tube	1	TI19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI20	Nicotiana tabacum	Pollen tube	1	TI20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI18	Nicotiana tabacum	Pollen tube	1	TI18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
TI24	Nicotiana tabacum	Pollen tube	1	TI24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	1	1	TI24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Pollen tube
