source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M16_S3-B4_1_4489.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M16_S3-B4_1_4489.d.zip	1	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M10_S3-A10_1_4483.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M10_S3-A10_1_4483.d.zip	2	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M08_S3-A8_1_4481.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M08_S3-A8_1_4481.d.zip	3	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M02_S3-A2_1_4475.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M02_S3-A2_1_4475.d.zip	4	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M04_S3-A4_1_4477.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M04_S3-A4_1_4477.d.zip	5	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M23_S3-B11_1_4496.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M23_S3-B11_1_4496.d.zip	6	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M17_S3-B5_1_4490.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M17_S3-B5_1_4490.d.zip	7	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M06_S3-A6_1_4479.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M06_S3-A6_1_4479.d.zip	8	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M24_S3-B12_1_4497.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M24_S3-B12_1_4497.d.zip	9	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 10	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M05_S3-A5_1_4478.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M05_S3-A5_1_4478.d.zip	10	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
PXD059040-Sample-1	Salmonella enterica	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 11	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Independent Acquisition;AC=PRIDE:0000450	JH_270824_M09_S3-A9_1_4482.d.zip	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD059040/JH_270824_M09_S3-A9_1_4482.d.zip	11	1	NT=label free sample;AC=MS:1002038	NT=Timstof ht;AC=MS:1003404	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Salmonella enterica;AC=NCBITaxon:28901
