source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Pseudomonas_putida_kt2440_1	Pseudomonas putida kt2440	cell	not available	1	not available	assay_1	proteomic profiling by mass spectrometry	1	SR_1_9-R3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Saccharomyces_cerevisiae_1	Saccharomyces cerevisiae	cell	not available	1	not available	assay_2	proteomic profiling by mass spectrometry	1	EP_1_3-R2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Rhodotorula_toruloides_np11_1	Rhodotorula toruloides np11	cell	not available	1	not available	assay_3	proteomic profiling by mass spectrometry	1	SR_1_1-R1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_1	Escherichia coli	cell	not available	1	not available	assay_4	proteomic profiling by mass spectrometry	1	EP_1_3-R4.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Pseudomonas_putida_kt2440_2	Pseudomonas putida kt2440	cell	not available	1	not available	assay_5	proteomic profiling by mass spectrometry	1	Glu-R1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Saccharomyces_cerevisiae_2	Saccharomyces cerevisiae	cell	not available	1	not available	assay_6	proteomic profiling by mass spectrometry	1	R2A-R3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Rhodotorula_toruloides_np11_2	Rhodotorula toruloides np11	cell	not available	1	not available	assay_7	proteomic profiling by mass spectrometry	1	SR_1_19-R4.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_2	Escherichia coli	cell	not available	1	not available	assay_8	proteomic profiling by mass spectrometry	1	EP_1_9-R1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Pseudomonas_putida_kt2440_3	Pseudomonas putida kt2440	cell	not available	1	not available	assay_9	proteomic profiling by mass spectrometry	1	SR_1_19-R2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Saccharomyces_cerevisiae_3	Saccharomyces cerevisiae	cell	not available	1	not available	assay_10	proteomic profiling by mass spectrometry	1	SR_1_9-R1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap exploris 480;AC=MS:1003028	not applicable	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
