source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Sample_1	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2582-M4-4--PRM_048.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_2	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2723-M4-7--PRM_007.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_3	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1810-M4-2--PRM_031.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_4	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2582-M4-0--PRM_052.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_5	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2723-M4-4--PRM_010.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_6	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2723-M4-3--PRM_011.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_7	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2582-M4-5--PRM_047.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_8	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2761-M4-1--PRM_022.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_9	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-BL21pMR42--PRM_066.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_10	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2591-M2-3--PRM_040.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_11	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1281-M2-3--PRM_059.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_12	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1810-M4-6--PRM_027.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_13	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1810-M4-7--PRM_026.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_14	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-DF187--PRM_068.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_15	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1281-M2-4--PRM_058.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_16	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2582-M4-6--PRM_046.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_17	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1281-M2-0--PRM_062.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_18	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2761-M4-4--PRM_019.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_19	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2723-M4-5--PRM_009.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_20	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2582-M4-1--PRM_051.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_21	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1281-M2-5--PRM_057.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_22	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2723-M4-2--PRM_012.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_23	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1810-M4-1--PRM_032.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_24	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2591-M2-5--PRM_038.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_25	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2582-M4-3--PRM_049.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_26	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1810-M4-4--PRM_029.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_27	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-CE1536-pR2761--PRM_067.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_28	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2723-M4-1--PRM_013.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_29	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2591-M2-4--PRM_039.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_30	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1281-M2-1--PRM_061.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_31	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2761-M4-2--PRM_021.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_32	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2591-M2-2--PRM_041.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_33	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2761-M4-0--PRM_023.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_34	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2723-M4-6--PRM_008.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_35	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1281-M2-7--PRM_055.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_36	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1281-M2-6--PRM_056.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_37	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2723-M4-0--PRM_014.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_38	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2591-M2-7--PRM_036.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_39	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2591-M2-0--PRM_043.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_40	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2582-M4-2--PRM_050.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_41	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2591-M2-6--PRM_037.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_42	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1810-M4-5--PRM_028.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_43	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-B2591-M2-1--PRM_042.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_44	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1810-M4-0--PRM_033.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_45	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2761-M4-3--PRM_020.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_46	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1281-M2-2--PRM_060.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_47	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2761-M4-5--PRM_018.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_48	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R2761-M4-6--PRM_017.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
Sample_49	Escherichia coli	cell	not available	1	not available	LC-MS/MS analysis	proteomic profiling by mass spectrometry	1	200710HFev_DF-2017-R1810-M4-3--PRM_030.raw	v1.1.0	PRM	NT=q exactive hf;AC=MS:1002523	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available
