source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_7c_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_7c_sv.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_3_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_3_sv.raw	2	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_4c_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_4c_sv.raw	3	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_8c_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_8c_sv.raw	4	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_7_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_7_sv.raw	5	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_6_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_6_sv.raw	6	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_4_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_4_sv.raw	7	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_6c_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_6c_sv.raw	8	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_3c_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_3c_sv.raw	9	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
PXD035016-Sample-1	Bacillus velezensis	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 10	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	Sanmi_8_sv.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2023/10/PXD035016/Sanmi_8_sv.raw	10	1	NT=label free sample;AC=MS:1002038	NT=Orbitrap exploris 480;AC=MS:1003028	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	not available	not available	NT=Bacillus velezensis;AC=NCBITaxon:492670
