source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20240328_C34548_017r_S650102_ZE-09APR21-02-2_Group_12	20240328_C34548_017r_S650102_ZE-09APR21-02-2_Group_12	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_017r_S650102_ZE-09APR21-02-2_Group_12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_017r_S650102_ZE-09APR21-02-2_Group_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_018_S650115_ZE-15MAR21-02-1_Group_19	20240328_C34548_018_S650115_ZE-15MAR21-02-1_Group_19	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_018_S650115_ZE-15MAR21-02-1_Group_19	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_018_S650115_ZE-15MAR21-02-1_Group_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_022_S650093_ZE-05MAY21-02-1_Group_8.indexed	20240328_C34548_022_S650093_ZE-05MAY21-02-1_Group_8.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_022_S650093_ZE-05MAY21-02-1_Group_8.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_022_S650093_ZE-05MAY21-02-1_Group_8.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_022_S650093_ZE-05MAY21-02-1_Group_8	20240328_C34548_022_S650093_ZE-05MAY21-02-1_Group_8	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_022_S650093_ZE-05MAY21-02-1_Group_8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_022_S650093_ZE-05MAY21-02-1_Group_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_023_S650092_ZE-04MAR21-02-2_Group_7.indexed	20240328_C34548_023_S650092_ZE-04MAR21-02-2_Group_7.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_023_S650092_ZE-04MAR21-02-2_Group_7.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_023_S650092_ZE-04MAR21-02-2_Group_7.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_025_S650095_ZE-06APR21-02-1_Group_9.indexed	20240328_C34548_025_S650095_ZE-06APR21-02-1_Group_9.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_025_S650095_ZE-06APR21-02-1_Group_9.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_025_S650095_ZE-06APR21-02-1_Group_9.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_025_S650095_ZE-06APR21-02-1_Group_9	20240328_C34548_025_S650095_ZE-06APR21-02-1_Group_9	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_025_S650095_ZE-06APR21-02-1_Group_9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_025_S650095_ZE-06APR21-02-1_Group_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_026_S650133_ZE-23APR21-02-1_Group_28.indexed	20240328_C34548_026_S650133_ZE-23APR21-02-1_Group_28.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_026_S650133_ZE-23APR21-02-1_Group_28.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_026_S650133_ZE-23APR21-02-1_Group_28.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_026_S650133_ZE-23APR21-02-1_Group_28	20240328_C34548_026_S650133_ZE-23APR21-02-1_Group_28	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_026_S650133_ZE-23APR21-02-1_Group_28	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_026_S650133_ZE-23APR21-02-1_Group_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_027_S650096_ZE-06APR21-02-2_Group_9.indexed	20240328_C34548_027_S650096_ZE-06APR21-02-2_Group_9.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_027_S650096_ZE-06APR21-02-2_Group_9.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_027_S650096_ZE-06APR21-02-2_Group_9.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_027_S650096_ZE-06APR21-02-2_Group_9	20240328_C34548_027_S650096_ZE-06APR21-02-2_Group_9	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_027_S650096_ZE-06APR21-02-2_Group_9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_027_S650096_ZE-06APR21-02-2_Group_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_028_S650144_ZE-28MAY21-02-2_Group_33.indexed	20240328_C34548_028_S650144_ZE-28MAY21-02-2_Group_33.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_028_S650144_ZE-28MAY21-02-2_Group_33.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_028_S650144_ZE-28MAY21-02-2_Group_33.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_028_S650144_ZE-28MAY21-02-2_Group_33	20240328_C34548_028_S650144_ZE-28MAY21-02-2_Group_33	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_028_S650144_ZE-28MAY21-02-2_Group_33	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_028_S650144_ZE-28MAY21-02-2_Group_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_030_S650110_ZE-12MAR21-02-2_Group_16.indexed	20240328_C34548_030_S650110_ZE-12MAR21-02-2_Group_16.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_030_S650110_ZE-12MAR21-02-2_Group_16.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_030_S650110_ZE-12MAR21-02-2_Group_16.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_030_S650110_ZE-12MAR21-02-2_Group_16	20240328_C34548_030_S650110_ZE-12MAR21-02-2_Group_16	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_030_S650110_ZE-12MAR21-02-2_Group_16	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_030_S650110_ZE-12MAR21-02-2_Group_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_031r_S650086_ZE-02MAR21-02-2_Group_4.indexed	20240328_C34548_031r_S650086_ZE-02MAR21-02-2_Group_4.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_031r_S650086_ZE-02MAR21-02-2_Group_4.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_031r_S650086_ZE-02MAR21-02-2_Group_4.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_031r_S650086_ZE-02MAR21-02-2_Group_4	20240328_C34548_031r_S650086_ZE-02MAR21-02-2_Group_4	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_031r_S650086_ZE-02MAR21-02-2_Group_4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_031r_S650086_ZE-02MAR21-02-2_Group_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_032_S650152_ZE-31MAY21-02-2_Group_37.indexed	20240328_C34548_032_S650152_ZE-31MAY21-02-2_Group_37.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_032_S650152_ZE-31MAY21-02-2_Group_37.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_032_S650152_ZE-31MAY21-02-2_Group_37.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_032_S650152_ZE-31MAY21-02-2_Group_37	20240328_C34548_032_S650152_ZE-31MAY21-02-2_Group_37	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_032_S650152_ZE-31MAY21-02-2_Group_37	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_032_S650152_ZE-31MAY21-02-2_Group_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_033_S650117_ZE-16APR21-02-1_Group_20.indexed	20240328_C34548_033_S650117_ZE-16APR21-02-1_Group_20.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_033_S650117_ZE-16APR21-02-1_Group_20.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_033_S650117_ZE-16APR21-02-1_Group_20.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_033_S650117_ZE-16APR21-02-1_Group_20	20240328_C34548_033_S650117_ZE-16APR21-02-1_Group_20	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_033_S650117_ZE-16APR21-02-1_Group_20	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_033_S650117_ZE-16APR21-02-1_Group_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_034r_S650085_ZE-02MAR21-02-1_Group_4_rep.indexed	20240328_C34548_034r_S650085_ZE-02MAR21-02-1_Group_4_rep.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_034r_S650085_ZE-02MAR21-02-1_Group_4_rep.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_034r_S650085_ZE-02MAR21-02-1_Group_4_rep.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_035_S650105_ZE-10MAY21-02-1_Group_14.indexed	20240328_C34548_035_S650105_ZE-10MAY21-02-1_Group_14.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_035_S650105_ZE-10MAY21-02-1_Group_14.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_035_S650105_ZE-10MAY21-02-1_Group_14.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_035_S650105_ZE-10MAY21-02-1_Group_14	20240328_C34548_035_S650105_ZE-10MAY21-02-1_Group_14	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_035_S650105_ZE-10MAY21-02-1_Group_14	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_035_S650105_ZE-10MAY21-02-1_Group_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_036_S650121_ZE-19APR21-02-1_Group_22	20240328_C34548_036_S650121_ZE-19APR21-02-1_Group_22	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_036_S650121_ZE-19APR21-02-1_Group_22	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_036_S650121_ZE-19APR21-02-1_Group_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_037r_S650087_ZE-03MAY21-02-1_Group_5_rep.indexed	20240328_C34548_037r_S650087_ZE-03MAY21-02-1_Group_5_rep.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_037r_S650087_ZE-03MAY21-02-1_Group_5_rep.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_037r_S650087_ZE-03MAY21-02-1_Group_5_rep.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_042_S650137_ZE-25MAY21-02-1_Group_30.indexed	20240328_C34548_042_S650137_ZE-25MAY21-02-1_Group_30.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_042_S650137_ZE-25MAY21-02-1_Group_30.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_042_S650137_ZE-25MAY21-02-1_Group_30.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_043_S650107_ZE-12APR21-02-1_Group_15_rep.indexed	20240328_C34548_043_S650107_ZE-12APR21-02-1_Group_15_rep.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_043_S650107_ZE-12APR21-02-1_Group_15_rep.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_043_S650107_ZE-12APR21-02-1_Group_15_rep.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
