source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
Pa_11	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	Pa	11	run_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	SA_120118_Neill_Pa_5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Pa
Pa_12	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	Pa	12	run_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	SA_120118_Neill_Pa_6.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Pa
Pa_13	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	Pa	13	run_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	SA_120118_Neill_Pa_7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Pa
Pa_14	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	Pa	14	run_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	SA_120118_Neill_Pa_8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Pa
Pa_15	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	Pa	15	run_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	SA_120118_Neill_Pa_9.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Pa
neg_1	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	1	run_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_65_neg_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_2	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	2	run_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_65_neg_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_3	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	3	run_18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_65_neg_3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_4	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	4	run_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_65_neg_4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_5	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	5	run_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_65_neg_5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_6	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	6	run_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_9_neg_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_7	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	7	run_22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_9_neg_3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_8	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	8	run_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_9_neg__2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_9	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	9	run_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_9_neg__4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
neg_10	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	neg	10	run_25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	2	SA_170317_Neill_9_neg__5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	neg
pos_1	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	1	run_26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_65_pos_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
pos_2	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	2	run_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_65_pos_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
pos_3	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	3	run_28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_65_pos_3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
pos_4	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	4	run_29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_65_pos_4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
pos_5	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	5	run_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_65_pos_5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
pos_6	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	6	run_31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_9_pos_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
pos_7	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	7	run_32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_9_pos_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
pos_8	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	8	run_33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_9_pos_4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
pos_9	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	pos	9	run_34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	3	SA_170317_Neill_9_pos_5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	pos
mix_1	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	mix	1	run_35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	SA_170317_Neill_mix_1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	mix
mix_2	NT=Pseudomonas aeruginosa;AC=NCBITaxon:287	not available	not available	not available	mix	2	run_36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	4	SA_170317_Neill_mix_2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	mix
