source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[cellular component]
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_36	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	12	1	P_bRPLC_12_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_37	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	1	1	P_bRPLC_1_R2_180804034754.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_38	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	2	1	P_bRPLC_2_R2_180804100816.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_39	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	3	1	P_bRPLC_3_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_40	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	4	1	P_bRPLC_4_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_41	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	5	1	P_bRPLC_5_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_42	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	6	1	P_bRPLC_6_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_43	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	7	1	P_bRPLC_7_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_44	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	8	1	P_bRPLC_8_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_45	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	9	1	P_bRPLC_9_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_46	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	10	1	P_bRPLC_10_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_47	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	11	1	P_bRPLC_11_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_inner_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_48	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	12	1	P_bRPLC_12_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	inner membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_49	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	1	1	S1_bRPLC_1_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_50	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	2	1	S1_bRPLC_2_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_51	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	3	1	S1_bRPLC_3_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_52	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	4	1	S1_bRPLC_4_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_53	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	5	1	S1_bRPLC_5_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_54	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	6	1	S1_bRPLC_6_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_55	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	7	1	S1_bRPLC_7_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_56	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	8	1	S1_bRPLC_8_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_57	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	9	1	S1_bRPLC_9_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_58	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	10	1	S1_bRPLC_10_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_59	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	11	1	S1_bRPLC_11_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	1	run_60	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	12	1	S1_bRPLC_12_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_61	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	1	1	S1_bRPLC_1_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_62	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	2	1	S1_bRPLC_2_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_63	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	3	1	S1_bRPLC_3_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_64	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	4	1	S1_bRPLC_4_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_65	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	5	1	S1_bRPLC_5_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_66	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	6	1	S1_bRPLC_6_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_67	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	7	1	S1_bRPLC_7_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_68	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	8	1	S1_bRPLC_8_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_69	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	9	1	S1_bRPLC_9_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_70	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	10	1	S1_bRPLC_10_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
leptospira_copenhageni_outer_membrane	Leptospira interrogans	not applicable	not applicable	normal	not available	not available	not available	serovar Copenhageni str. Fiocruz L1-130	cell	2	run_71	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Fusion;AC=MS:1002416	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	High-pH reversed-phase chromatography (hpHRP)	10 ppm	20 ppm	11	1	S1_bRPLC_11_R2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	outer membrane
