source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
0RA543_AI4HMO_t119C_protein_extract_2_4_22_f3	0RA543_AI4HMO_t119C_protein_extract_2_4_22_f3	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	0RA543_AI4HMO_t119C_protein_extract_2_4_22_f3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	0RA543_AI4HMO_t119C_protein_extract_2_4_22_f3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA501_20_AI5HMO_t146C_f2	RA501_20_AI5HMO_t146C_f2	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA501_20_AI5HMO_t146C_f2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA501_20_AI5HMO_t146C_f2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA502_21_AI5HMO_t146C_f3	RA502_21_AI5HMO_t146C_f3	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA502_21_AI5HMO_t146C_f3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA502_21_AI5HMO_t146C_f3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA519_AI4HMO_t119C_protein_extract_2-4-22_f1	RA519_AI4HMO_t119C_protein_extract_2-4-22_f1	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA519_AI4HMO_t119C_protein_extract_2-4-22_f1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA519_AI4HMO_t119C_protein_extract_2-4-22_f1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA520_AI4HMO_t119C_protein_extract_2-4-22_f2	RA520_AI4HMO_t119C_protein_extract_2-4-22_f2	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA520_AI4HMO_t119C_protein_extract_2-4-22_f2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA520_AI4HMO_t119C_protein_extract_2-4-22_f2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA521_AI4HMO_t72C_protein_extract_12-4-22_f1	RA521_AI4HMO_t72C_protein_extract_12-4-22_f1	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA521_AI4HMO_t72C_protein_extract_12-4-22_f1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA521_AI4HMO_t72C_protein_extract_12-4-22_f1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA522_AI4HMO_t72C_protein_extract_12-4-22_f2	RA522_AI4HMO_t72C_protein_extract_12-4-22_f2	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA522_AI4HMO_t72C_protein_extract_12-4-22_f2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA522_AI4HMO_t72C_protein_extract_12-4-22_f2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA523_AI4HMO_t72C_protein_extract_12-4-22_f3	RA523_AI4HMO_t72C_protein_extract_12-4-22_f3	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA523_AI4HMO_t72C_protein_extract_12-4-22_f3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA523_AI4HMO_t72C_protein_extract_12-4-22_f3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA524_AI4HMO_t96C_protein_extract_13-4-22_f1	RA524_AI4HMO_t96C_protein_extract_13-4-22_f1	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA524_AI4HMO_t96C_protein_extract_13-4-22_f1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA524_AI4HMO_t96C_protein_extract_13-4-22_f1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
RA525_AI4HMO_t96C_protein_extract_13-4-22_f2	RA525_AI4HMO_t96C_protein_extract_13-4-22_f2	Homo sapiens	not available	not applicable	not available	Human_milk_oligosaccharide_degradation_by_a_defined_consortium_of_the_infant_gut_microbiota	not available	not available	not available	not available	not available	not available	1	RA525_AI4HMO_t96C_protein_extract_13-4-22_f2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	not available	1	1	RA525_AI4HMO_t96C_protein_extract_13-4-22_f2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
