source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell line]	characteristics[cell type]	characteristics[sex]	characteristics[ancestry category]	characteristics[disease]	characteristics[biological replicate]	material type	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism]
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 1	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT_36uM_3_02.wiff	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT_36uM_3_02.wiff	1	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 2	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT_36uM_2_03.wiff	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT_36uM_2_03.wiff	2	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 3	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT_1uM_2_02.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT_1uM_2_02.wiff.scan	3	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 4	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT_1uM_1_02.wiff	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT_1uM_1_02.wiff	4	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 5	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT_1uM_2_03.wiff	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT_1uM_2_03.wiff	5	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 6	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT_1uM_3_01.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT_1uM_3_01.wiff.scan	6	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 7	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT36uM_1_Swath30_02.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT36uM_1_Swath30_02.wiff.scan	7	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 8	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT_36uM_3_03.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT_36uM_3_03.wiff.scan	8	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 9	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT1uM_2_Swath30_02.wiff.scan	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT1uM_2_Swath30_02.wiff.scan	9	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
PXD017349-Sample-1	Corynebacterium glutamicum ATCC 13032	not applicable	not available	not available	not applicable	not applicable	not applicable	not applicable	not applicable	1	organism part	not available	run 10	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=SWATH MS;AC=PRIDE:0000447	WT_1uM_1_03.wiff	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/04/PXD017349/WT_1uM_1_03.wiff	10	1	NT=label free sample;AC=MS:1002038	NT=Tripletof 6600;AC=MS:1002533	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	AC=MS:1001251;NT=Trypsin	AC=MS:1000133;NT=collision-induced dissociation	not available	not available	NT=Corynebacterium glutamicum ATCC 13032;AC=NCBITaxon:196627
