source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Rice_Kac_3	oryza sativa	seed	not applicable	not available	3	Rice_Kac_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	0.02 Da	0.02 Da	1	1	Rice_Kac_3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002739/Rice_Kac_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
Rice_Kac_2	oryza sativa	seed	not applicable	not available	2	Rice_Kac_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	0.02 Da	0.02 Da	1	1	Rice_Kac_2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002739/Rice_Kac_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
Rice_Kac_1	oryza sativa	seed	not applicable	not available	1	Rice_Kac_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	0.02 Da	0.02 Da	1	1	Rice_Kac_1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002739/Rice_Kac_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
Rice_Kac_4	oryza sativa	seed	not applicable	not available	4	Rice_Kac_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=q exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	0.02 Da	0.02 Da	1	1	Rice_Kac_4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002739/Rice_Kac_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	seed
