source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
plasma_deplete_1	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	1	run_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_10A_B1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_2	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	2	run_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_10A_B2.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_3	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	3	run_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_10A_B3.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_4	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	4	run_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_10A_B4.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_5	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	5	run_5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_10A_B5.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_6	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	6	run_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_42_3_A10.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_7	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	7	run_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_42_3_A6.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_8	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	8	run_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_42_3_A7.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_9	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	9	run_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_42_3_A8.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
plasma_deplete_10	NT=Homo sapiens;AC=NCBITaxon:9606	NT=blood plasma;AC=UBERON:0001969	not available	not available	plasma_deplete	10	run_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	Eclipse_01112021_Plasma_DEPL_TOP12_42_3_A9.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	plasma_deplete
