source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
P-UMG-ST398-S3	Staphylococcus aureus	Not available	1	P-UMG-ST398-S3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-ST398-S3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-O-J1	Staphylococcus aureus	Not available	1	P-UMG-O-J1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-O-J1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-ST398-O-SO3	Staphylococcus aureus	Not available	1	P-UMG-ST398-O-SO3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-ST398-O-SO3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-O-JO2	Staphylococcus aureus	Not available	1	P-UMG-O-JO2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-O-JO2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-C-JC3	Staphylococcus aureus	Not available	1	P-UMG-C-JC3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-C-JC3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-C-JC2	Staphylococcus aureus	Not available	1	P-UMG-C-JC2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-C-JC2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-C-J3	Staphylococcus aureus	Not available	1	P-UMG-C-J3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-C-J3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-C-J2	Staphylococcus aureus	Not available	1	P-UMG-C-J2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-C-J2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-O-JO3	Staphylococcus aureus	Not available	1	P-UMG-O-JO3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-O-JO3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-C-J1	Staphylococcus aureus	Not available	1	P-UMG-C-J1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-C-J1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-C-JC1	Staphylococcus aureus	Not available	1	P-UMG-C-JC1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-C-JC1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-ST398-S2	Staphylococcus aureus	Not available	1	P-UMG-ST398-S2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-ST398-S2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-O-J2	Staphylococcus aureus	Not available	1	P-UMG-O-J2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-O-J2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-ST398-O-SO1	Staphylococcus aureus	Not available	1	P-UMG-ST398-O-SO1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-ST398-O-SO1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-ST398-S1	Staphylococcus aureus	Not available	1	P-UMG-ST398-S1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-ST398-S1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-O-JO1	Staphylococcus aureus	Not available	1	P-UMG-O-JO1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-O-JO1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-O-J3	Staphylococcus aureus	Not available	1	P-UMG-O-J3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-O-J3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
P-UMG-ST398-O-SO2	Staphylococcus aureus	Not available	1	P-UMG-ST398-O-SO2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	P-UMG-ST398-O-SO2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Not available
