source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
OTEX2_230105_19-317_YD_14_Tumor-RFP558	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_14_Tumor-RFP558	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_14_Tumor-RFP558.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_20_Tumor-RFP550	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_20_Tumor-RFP550	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_20_Tumor-RFP550.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_42_Colon-RFP582	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_42_Colon-RFP582	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_42_Colon-RFP582.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_32_Colon-RFP578	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_32_Colon-RFP578	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_32_Colon-RFP578.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_38_Colon-RFP581	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_38_Colon-RFP581	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_38_Colon-RFP581.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_34_Colon-RFP579	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_34_Colon-RFP579	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_34_Colon-RFP579.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_22_Tumor-RFP552	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_22_Tumor-RFP552	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_22_Tumor-RFP552.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_36_Colon-RFP584	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_36_Colon-RFP584	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_36_Colon-RFP584.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_30_Colon-RFP580	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_30_Colon-RFP580	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_30_Colon-RFP580.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_16_Tumor-RFP555	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_16_Tumor-RFP555	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_16_Tumor-RFP555.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_06_Tumor-RFP554	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_06_Tumor-RFP554	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_06_Tumor-RFP554.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_08_Tumor-RFP553	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_08_Tumor-RFP553	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_08_Tumor-RFP553.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_24_Tumor-RFP560	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_24_Tumor-RFP560	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_24_Tumor-RFP560.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_40_Colon-RFP583	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_40_Colon-RFP583	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_40_Colon-RFP583.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
OTEX2_230105_19-317_YD_12_Tumor-RFP556	Mus musculus	Bone marrow	not available	not available	1	OTEX2_230105_19-317_YD_12_Tumor-RFP556	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	1	1	OTEX2_230105_19-317_YD_12_Tumor-RFP556.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Bone marrow
