source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
180714_NJ_Berry_Mucin_1	Escherichia coli	not available	not available	1	not available	180714_NJ_Berry_Mucin_1	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Mucin_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Mucin_3	Escherichia coli	not available	not available	3	not available	180714_NJ_Berry_Mucin_3	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Mucin_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Mucin_2	Escherichia coli	not available	not available	2	not available	180714_NJ_Berry_Mucin_2	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Mucin_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_GlucNac_2	Escherichia coli	not available	not available	2	not available	180714_NJ_Berry_GlucNac_2	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_GlucNac_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Nana_2	Escherichia coli	not available	not available	2	not available	180714_NJ_Berry_Nana_2	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Nana_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_GlucNac_3	Escherichia coli	not available	not available	3	not available	180714_NJ_Berry_GlucNac_3	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_GlucNac_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Fuc_2	Escherichia coli	not available	not available	2	not available	180714_NJ_Berry_Fuc_2	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Fuc_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_GalNac_3	Escherichia coli	not available	not available	3	not available	180714_NJ_Berry_GalNac_3	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_GalNac_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_GalNac_2	Escherichia coli	not available	not available	2	not available	180714_NJ_Berry_GalNac_2	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_GalNac_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Galactose_2	Escherichia coli	not available	not available	2	not available	180714_NJ_Berry_Galactose_2	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Galactose_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_GalNac_1	Escherichia coli	not available	not available	1	not available	180714_NJ_Berry_GalNac_1	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_GalNac_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Neg_Control_2	Escherichia coli	not available	not available	2	not available	180714_NJ_Berry_Neg_Control_2	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Neg_Control_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Fuc_3	Escherichia coli	not available	not available	3	not available	180714_NJ_Berry_Fuc_3	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Fuc_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Fuc_1	Escherichia coli	not available	not available	1	not available	180714_NJ_Berry_Fuc_1	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Fuc_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Nana_1	Escherichia coli	not available	not available	1	not available	180714_NJ_Berry_Nana_1	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Nana_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Galactose_1	Escherichia coli	not available	not available	1	not available	180714_NJ_Berry_Galactose_1	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Galactose_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Neg_Control_1	Escherichia coli	not available	not available	1	not available	180714_NJ_Berry_Neg_Control_1	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Neg_Control_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Galactose_3	Escherichia coli	not available	not available	3	not available	180714_NJ_Berry_Galactose_3	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Galactose_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_GlucNac_1	Escherichia coli	not available	not available	1	not available	180714_NJ_Berry_GlucNac_1	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_GlucNac_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Nana_3	Escherichia coli	not available	not available	3	not available	180714_NJ_Berry_Nana_3	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Nana_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
180714_NJ_Berry_Neg_Control_3	Escherichia coli	not available	not available	3	not available	180714_NJ_Berry_Neg_Control_3	proteomic profiling by mass spectrometry	1	180714_NJ_Berry_Neg_Control_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.05 Da	NT=Oxidation (M), Carbamidomethylation (C)
