source name	characteristics[organism]	characteristics[organism part]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_7	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_10	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_6	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_1	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_12	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_4	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_8	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_3	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_2	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_9	Mus musculus	Liver	not available	not available	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	1	1	20180530_QX3_MiWi_SA_ST00_COLLAB_Fabiana_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	Liver
