source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
06jun_Geize_6C	06jun_Geize_6C	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	06jun_Geize_6C	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	06jun_Geize_6C.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
06jun_Geize_6D	06jun_Geize_6D	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	06jun_Geize_6D	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	06jun_Geize_6D.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088283.dat	F088283.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088283.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088283.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088284.dat	F088284.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088284.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088284.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088285.dat	F088285.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088285.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088285.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088286.dat	F088286.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088286.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088286.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088287.dat	F088287.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088287.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088287.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088288.dat	F088288.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088288.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088288.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088289.dat	F088289.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088289.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088289.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088290.dat	F088290.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088290.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088290.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088291.dat	F088291.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088291.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088291.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088292.dat	F088292.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088292.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088292.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088293.dat	F088293.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088293.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088293.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
F088294.dat	F088294.dat	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	F088294.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	F088294.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1C.raw.-1F088291.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1C.raw.-1_F088291	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1C.raw.-1F088291.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1C.raw.-1_F088291	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1C.raw.-1F088291.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1C.raw.-1_F088291	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1C.raw.-1F088291.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1C.raw.-1_F088291.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1D.raw.-1F088292.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1D.raw.-1_F088292	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1D.raw.-1F088292.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1D.raw.-1_F088292	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1D.raw.-1F088292.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1D.raw.-1_F088292	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1D.raw.-1F088292.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_1D.raw.-1_F088292.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2C.raw.-1F088293.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2C.raw.-1_F088293	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2C.raw.-1F088293.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2C.raw.-1_F088293	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2C.raw.-1F088293.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2C.raw.-1_F088293	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2C.raw.-1F088293.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2C.raw.-1_F088293.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2D.raw.-1F088294.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2D.raw.-1_F088294	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2D.raw.-1F088294.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2D.raw.-1_F088294	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2D.raw.-1F088294.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2D.raw.-1_F088294	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2D.raw.-1F088294.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_2D.raw.-1_F088294.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3C.raw.-1F088283.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3C.raw.-1_F088283	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3C.raw.-1F088283.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3C.raw.-1_F088283	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3C.raw.-1F088283.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3C.raw.-1_F088283	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3C.raw.-1F088283.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3C.raw.-1_F088283.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3D.raw.-1F088284.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3D.raw.-1_F088284	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3D.raw.-1F088284.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3D.raw.-1_F088284	Metagenomes	Enrichment culture	not applicable	not available	Metaproteomic_analysis_of_an_enriched_anaerobic_rumen_consortium_ERAC	not available	not available	not available	not available	not available	not available	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3D.raw.-1F088284.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3D.raw.-1_F088284	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3D.raw.-1F088284.mzid_mas8serverdados_Mas_internos_01Dados_InternosGeize06jun_Geize_3D.raw.-1_F088284.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Enrichment culture
