source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
HSA_Rep7	Homo sapiens	not available	not available	7	not available	not available	not available	not available	not available	HSA_Rep7	proteomic profiling by mass spectrometry	1	B200421_04_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_10ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep8	Homo sapiens	not available	not available	8	not available	not available	not available	not available	not available	HSA_Rep8	proteomic profiling by mass spectrometry	1	B180615_03_Lumos_AB_DE_160_B1_13_HSA_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep9	Homo sapiens	not available	not available	9	not available	not available	not available	not available	not available	HSA_Rep9	proteomic profiling by mass spectrometry	1	B200421_15_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_100ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep10	Homo sapiens	not available	not available	10	not available	not available	not available	not available	not available	HSA_Rep10	proteomic profiling by mass spectrometry	1	B180615_02_Lumos_AB_DE_160_B1_13_HSA_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep11	Homo sapiens	not available	not available	11	not available	not available	not available	not available	not available	HSA_Rep11	proteomic profiling by mass spectrometry	1	B200421_21_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_5ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep12	Homo sapiens	not available	not available	12	not available	not available	not available	not available	not available	HSA_Rep12	proteomic profiling by mass spectrometry	1	B200421_02_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_1ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep13	Homo sapiens	not available	not available	13	not available	not available	not available	not available	not available	HSA_Rep13	proteomic profiling by mass spectrometry	1	B200421_11_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_200ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep14	Homo sapiens	not available	not available	14	not available	not available	not available	not available	not available	HSA_Rep14	proteomic profiling by mass spectrometry	1	B200424_01_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_1ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep15	Homo sapiens	not available	not available	15	not available	not available	not available	not available	not available	HSA_Rep15	proteomic profiling by mass spectrometry	1	B200421_16_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_50ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep16	Homo sapiens	not available	not available	16	not available	not available	not available	not available	not available	HSA_Rep16	proteomic profiling by mass spectrometry	1	B200421_18_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_30ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep17	Homo sapiens	not available	not available	17	not available	not available	not available	not available	not available	HSA_Rep17	proteomic profiling by mass spectrometry	1	B200421_08_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_50ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep18	Homo sapiens	not available	not available	18	not available	not available	not available	not available	not available	HSA_Rep18	proteomic profiling by mass spectrometry	1	B180615_01_Lumos_AB_DE_160_B1_13_HSA_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep19	Homo sapiens	not available	not available	19	not available	not available	not available	not available	not available	HSA_Rep19	proteomic profiling by mass spectrometry	1	B200421_06_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_30ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep20	Homo sapiens	not available	not available	20	not available	not available	not available	not available	not available	HSA_Rep20	proteomic profiling by mass spectrometry	1	B200421_05_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_20ms_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
HSA_Rep21	Homo sapiens	not available	not available	21	not available	not available	not available	not available	not available	HSA_Rep21	proteomic profiling by mass spectrometry	1	B200421_17_Lumos_AB_DE_165_HSA_UCCL_S1_dualHCD_UVPD_40ms_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep8	Escherichia coli	not available	not available	8	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep8	proteomic profiling by mass spectrometry	1	B220506_05_Lumos_LK_DE_135_UCCL_S1_HCD_UVPD_20ms_MS3_SEC5_rep3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep9	Escherichia coli	not available	not available	9	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep9	proteomic profiling by mass spectrometry	1	B220506_15_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC8_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep10	Escherichia coli	not available	not available	10	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep10	proteomic profiling by mass spectrometry	1	B220506_12_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC7_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep11	Escherichia coli	not available	not available	11	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep11	proteomic profiling by mass spectrometry	1	B220506_20_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC9_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep12	Escherichia coli	not available	not available	12	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep12	proteomic profiling by mass spectrometry	1	B220506_23_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC10_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep13	Escherichia coli	not available	not available	13	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep13	proteomic profiling by mass spectrometry	1	B220506_17_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC8_rep3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep14	Escherichia coli	not available	not available	14	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep14	proteomic profiling by mass spectrometry	1	B220506_21_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC9_rep3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep15	Escherichia coli	not available	not available	15	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep15	proteomic profiling by mass spectrometry	1	B220506_08_Lumos_LK_DE_135_UCCL_S1_HCD_UVPD_20ms_MS3_SEC6_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep16	Escherichia coli	not available	not available	16	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep16	proteomic profiling by mass spectrometry	1	B220506_19_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC9_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep17	Escherichia coli	not available	not available	17	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep17	proteomic profiling by mass spectrometry	1	B220506_16_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC8_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep18	Escherichia coli	not available	not available	18	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep18	proteomic profiling by mass spectrometry	1	B220506_13_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC7_rep3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep19	Escherichia coli	not available	not available	19	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep19	proteomic profiling by mass spectrometry	1	B220506_11_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC7_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep20	Escherichia coli	not available	not available	20	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep20	proteomic profiling by mass spectrometry	1	B220506_03_Lumos_LK_DE_135_UCCL_S1_HCD_UVPD_20ms_MS3_SEC5_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep21	Escherichia coli	not available	not available	21	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep21	proteomic profiling by mass spectrometry	1	B220506_09_Lumos_LK_DE_135_UCCL_S1_HCD_UVPD_20ms_MS3_SEC6_rep3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep22	Escherichia coli	not available	not available	22	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep22	proteomic profiling by mass spectrometry	1	B220506_04_Lumos_LK_DE_135_UCCL_S1_HCD_UVPD_20ms_MS3_SEC5_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep23	Escherichia coli	not available	not available	23	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep23	proteomic profiling by mass spectrometry	1	B220506_07_Lumos_LK_DE_135_UCCL_S1_HCD_UVPD_20ms_MS3_SEC6_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep24	Escherichia coli	not available	not available	24	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep24	proteomic profiling by mass spectrometry	1	B220506_25_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC10_rep3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Ecoli_Lysate_Rep25	Escherichia coli	not available	not available	25	not available	not available	not available	not available	not available	Ecoli_Lysate_Rep25	proteomic profiling by mass spectrometry	1	B220506_24_Lumos_LK_DE_145_UCCL_S1_HCD_UVPD_20ms_MS3_SEC10_rep2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
