source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Ecoli_WT_0min_1	Escherichia coli	cell	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_WT-0min-A.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_WT_0min_2	Escherichia coli	cell	not available	2	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_WT-0min-B.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_WT_0min_3	Escherichia coli	cell	not available	3	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_WT-0min-C.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_WT_30min_1	Escherichia coli	cell	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_WT-30min-A.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_WT_30min_2	Escherichia coli	cell	not available	2	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_WT-30min-B.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_WT_30min_3	Escherichia coli	cell	not available	3	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_WT-30min-C.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_NoCterm_0min_1	Escherichia coli	cell	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_NoCterm-0min-A.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_NoCterm_0min_2	Escherichia coli	cell	not available	2	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_NoCterm-0min-B.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_NoCterm_0min_3	Escherichia coli	cell	not available	3	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_NoCterm-0min-C.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_NoCterm_30min_1	Escherichia coli	cell	not available	1	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_NoCterm-30min-A.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_NoCterm_30min_2	Escherichia coli	cell	not available	2	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_NoCterm-30min-B.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
Ecoli_NoCterm_30min_3	Escherichia coli	cell	not available	3	not available	Proteomic profiling by mass spectrometry	proteomic profiling by mass spectrometry	1	QEP2_RS_18820_NoCterm-30min-C.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive plus;AC=MS:1002634	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=Higher Energy Collisional Dissociation	10 ppm	20 ppm	not available
