source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
A549_4hr_1	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	1	EX480YM_120_5570_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_2	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	2	EX480YM_120_5568_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_3	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	3	EX480YM_120_5578_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_4	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	4	EX480YM_120_5576_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_5	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	5	EX480YM_120_5560_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_6	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	6	EX480YM_120_5562_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_7	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	7	EX480YM_120_5586_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_8	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	8	EX480YM_120_5590_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	8	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_9	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	9	EX480YM_120_5580_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	9	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_10	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	10	EX480YM_120_5584_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	10	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_11	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	11	EX480YM_120_5564_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	11	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_12	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	12	EX480YM_120_5582_20112023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	12	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_13	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	13	EX1_YM_19175_5440_25072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	13	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_14	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	14	EX1_YM_19175_5454_25072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	14	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_15	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	15	EX1_YM_19175_5442_25072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	15	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_16	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	16	EX1_YM_19175_5450_25072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	16	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_17	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	17	EX1_YM_19175_5448_25072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	17	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_18	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	18	EX1_YM_19175_5444_25072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	18	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_19	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	19	EX1_YM_19175_5424_23072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	19	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_20	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	20	EX1_YM_19175_5434_23072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	20	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_21	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	21	EX1_YM_19175_5432_23072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	21	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_22	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	22	EX1_YM_19175_5426_23072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	22	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_23	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	23	EX1_YM_19175_5428_23072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	23	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
A549_4hr_24	Homo sapiens	cell	A549 adenocarcinoma human alveolar basal epithelial cells	4	not available	not available	not available	not available	not available	Shotgun Proteomics	proteomic profiling by mass spectrometry	24	EX1_YM_19175_5430_23072023.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	24	NT=Higher Energy Collisional Dissociation	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
